Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1047.174,8.046785E-03,7.843060E-03,7.522115E-03,7.411755E-03,7.347445E-03,6.934788E-03,6.836803E-03,6.886741E-03,6.297301E-03,6.398353E-03,6.290027E-03,5.682971E-03,5.900914E-03,5.274971E-03,4.991888E-03,4.360436E-03
1049.103,8.568348E-03,8.329047E-03,8.095099E-03,8.000053E-03,7.765388E-03,7.485531E-03,7.194029E-03,7.253994E-03,6.720996E-03,6.656483E-03,6.784782E-03,6.103563E-03,6.201694E-03,5.699575E-03,5.278926E-03,4.714396E-03
1051.031,9.497427E-03,9.236180E-03,9.069935E-03,8.587374E-03,8.569806E-03,8.246187E-03,7.946557E-03,7.739227E-03,7.496800E-03,7.133624E-03,7.300574E-03,6.691938E-03,6.829742E-03,6.288548E-03,5.958307E-03,5.387223E-03
1052.959,1.058819E-02,1.035656E-02,1.018849E-02,9.469607E-03,9.633897E-03,9.171156E-03,8.833024E-03,8.650485E-03,8.305315E-03,7.920586E-03,8.049320E-03,7.461773E-03,7.599117E-03,6.966626E-03,6.599149E-03,5.935643E-03
1054.888,1.180677E-02,1.123342E-02,1.117116E-02,1.042627E-02,1.052161E-02,1.005054E-02,9.528330E-03,9.429837E-03,9.034915E-03,8.774095E-03,8.970605E-03,8.214849E-03,8.205612E-03,7.491975E-03,7.087943E-03,6.464981E-03
1056.817,1.319800E-02,1.233602E-02,1.207232E-02,1.146512E-02,1.139359E-02,1.067484E-02,1.040729E-02,1.016504E-02,9.791373E-03,9.389832E-03,9.757216E-03,8.910408E-03,8.811798E-03,8.036653E-03,7.543012E-03,6.895441E-03
1058.745,1.436881E-02,1.356564E-02,1.312759E-02,1.254815E-02,1.227184E-02,1.145377E-02,1.142762E-02,1.096868E-02,1.064468E-02,1.007215E-02,1.039284E-02,9.658175E-03,9.484292E-03,8.917077E-03,8.099971E-03,7.427511E-03
1060.673,1.502054E-02,1.441575E-02,1.390020E-02,1.334219E-02,1.292835E-02,1.234487E-02,1.224052E-02,1.165900E-02,1.138634E-02,1.083556E-02,1.084581E-02,1.029264E-02,1.004231E-02,9.600874E-03,8.672405E-03,8.190751E-03
1062.602,1.543394E-02,1.488609E-02,1.426934E-02,1.383153E-02,1.340169E-02,1.273592E-02,1.254752E-02,1.212809E-02,1.181354E-02,1.117545E-02,1.113247E-02,1.057795E-02,1.042333E-02,9.773000E-03,9.010629E-03,8.467191E-03
1064.531,1.562641E-02,1.506165E-02,1.438594E-02,1.395485E-02,1.374364E-02,1.290308E-02,1.254297E-02,1.225068E-02,1.185400E-02,1.135868E-02,1.134505E-02,1.053924E-02,1.049784E-02,9.709010E-03,9.011542E-03,8.358978E-03
1066.459,1.526166E-02,1.476733E-02,1.395157E-02,1.372213E-02,1.353180E-02,1.275547E-02,1.218566E-02,1.198160E-02,1.160397E-02,1.136492E-02,1.119159E-02,1.034515E-02,1.043975E-02,9.596986E-03,8.901390E-03,8.256507E-03
1068.387,1.437120E-02,1.389560E-02,1.325902E-02,1.297245E-02,1.274437E-02,1.205955E-02,1.159302E-02,1.145515E-02,1.118769E-02,1.094086E-02,1.067593E-02,9.888173E-03,1.008954E-02,9.290473E-03,8.516896E-03,7.831072E-03
1070.316,1.327906E-02,1.273239E-02,1.239776E-02,1.199382E-02,1.184292E-02,1.120764E-02,1.097066E-02,1.073460E-02,1.062704E-02,1.018393E-02,9.976569E-03,9.266611E-03,9.561882E-03,8.738308E-03,7.989739E-03,7.437684E-03
1072.245,1.219239E-02,1.171742E-02,1.130199E-02,1.096516E-02,1.091074E-02,1.019025E-02,9.933147E-03,9.883370E-03,9.790186E-03,9.330918E-03,9.226092E-03,8.495330E-03,8.744829E-03,7.863058E-03,7.427932E-03,6.874706E-03
1074.173,1.134531E-02,1.100931E-02,1.046354E-02,1.001434E-02,1.004472E-02,9.387520E-03,9.060772E-03,9.137920E-03,9.085784E-03,8.569620E-03,8.459472E-03,7.827687E-03,8.085300E-03,7.277313E-03,6.959189E-03,6.309943E-03
1076.101,1.064224E-02,1.049812E-02,9.943180E-03,9.649748E-03,9.602040E-03,8.956035E-03,8.825260E-03,8.697302E-03,8.644305E-03,8.142886E-03,8.118357E-03,7.480610E-03,7.816397E-03,7.008042E-03,6.761285E-03,6.121648E-03
1078.03,1.054239E-02,1.041436E-02,9.876524E-03,9.736171E-03,9.707604E-03,8.989675E-03,8.964882E-03,8.573070E-03,8.466876E-03,8.043404E-03,8.076030E-03,7.534310E-03,7.752902E-03,7.040196E-03,6.688423E-03,5.992328E-03
1079.958,1.072373E-02,1.055607E-02,1.010854E-02,9.868463E-03,9.827846E-03,9.258128E-03,9.136476E-03,8.622410E-03,8.591101E-03,8.219195E-03,8.282408E-03,7.640807E-03,7.772163E-03,7.107278E-03,6.718042E-03,6.150842E-03
1081.887,1.095313E-02,1.062699E-02,1.023559E-02,9.810886E-03,9.742470E-03,9.114272E-03,9.101063E-03,8.775076E-03,8.552803E-03,8.281430E-03,8.184116E-03,7.597222E-03,7.702031E-03,7.077237E-03,6.690957E-03,6.254253E-03
1083.815,1.130116E-02,1.077571E-02,1.025251E-02,9.813838E-03,9.786891E-03,8.974291E-03,9.142072E-03,8.940558E-03,8.609963E-03,8.242753E-03,8.035715E-03,7.491293E-03,7.708989E-03,7.187323E-03,6.582044E-03,6.352502E-03
1085.744,1.119379E-02,1.077054E-02,1.021704E-02,9.874941E-03,9.747125E-03,9.010877E-03,9.028421E-03,8.853230E-03,8.561334E-03,8.265493E-03,8.184830E-03,7.347415E-03,7.655836E-03,7.317077E-03,6.496354E-03,6.216926E-03
1087.672,1.044724E-02,1.026873E-02,9.731501E-03,9.461563E-03,9.249930E-03,8.717490E-03,8.565328E-03,8.278344E-03,8.091959E-03,7.941768E-03,7.809439E-03,7.086615E-03,7.325268E-03,6.914813E-03,6.321685E-03,5.835610E-03
1089.601,9.582828E-03,9.359031E-03,8.999486E-03,8.634499E-03,8.527352E-03,8.092043E-03,7.917024E-03,7.549050E-03,7.597426E-03,7.293283E-03,7.230352E-03,6.601524E-03,6.780871E-03,6.332899E-03,5.880374E-03,5.200017E-03
1091.529,8.747783E-03,8.368273E-03,8.135580E-03,7.742799E-03,7.587769E-03,7.244533E-03,7.116932E-03,6.801666E-03,6.881145E-03,6.460487E-03,6.678527E-03,5.909178E-03,5.988836E-03,5.750468E-03,5.268090E-03,4.346175E-03
1093.458,8.116987E-03,7.636115E-03,7.300274E-03,7.004567E-03,6.863972E-03,6.515454E-03,6.499814E-03,6.226086E-03,6.158395E-03,5.903872E-03,6.182845E-03,5.484533E-03,5.381574E-03,5.380630E-03,4.816781E-03,3.843708E-03
1095.386,7.357713E-03,7.170967E-03,6.837884E-03,6.562666E-03,6.365981E-03,6.092406E-03,6.146600E-03,5.858286E-03,5.772169E-03,5.714577E-03,5.813708E-03,5.165586E-03,5.011880E-03,5.227258E-03,4.482421E-03,3.789775E-03
1097.315,7.006050E-03,6.819503E-03,6.534025E-03,6.336463E-03,6.042738E-03,5.859293E-03,5.868858E-03,5.629520E-03,5.510674E-03,5.474751E-03,5.568526E-03,5.035216E-03,4.876249E-03,4.877095E-03,4.357617E-03,3.721869E-03
1099.243,7.096614E-03,6.830019E-03,6.515186E-03,6.353915E-03,6.042156E-03,5.788569E-03,5.684852E-03,5.635674E-03,5.617655E-03,5.400175E-03,5.375767E-03,5.076132E-03,5.022044E-03,4.656625E-03,4.406087E-03,3.819132E-03
1101.172,7.309455E-03,6.890590E-03,6.607390E-03,6.485405E-03,6.207834E-03,5.728716E-03,5.586193E-03,5.692469E-03,5.865236E-03,5.425775E-03,5.255793E-03,5.034295E-03,5.200591E-03,4.589866E-03,4.404312E-03,3.813217E-03
1103.1,7.304821E-03,6.908802E-03,6.656896E-03,6.596704E-03,6.404634E-03,5.700966E-03,5.760933E-03,5.664664E-03,5.774885E-03,5.357650E-03,5.274307E-03,4.972538E-03,5.276051E-03,4.621626E-03,4.515363E-03,3.770096E-03
1105.029,7.162946E-03,6.979205E-03,6.626819E-03,6.565554E-03,6.433803E-03,5.824366E-03,5.973704E-03,5.746848E-03,5.636279E-03,5.393336E-03,5.421061E-03,5.012861E-03,5.328049E-03,4.709082E-03,4.604737E-03,3.874395E-03
1106.957,6.903502E-03,6.720992E-03,6.282876E-03,6.187745E-03,6.058229E-03,5.639088E-03,5.702723E-03,5.478483E-03,5.348046E-03,5.373798E-03,5.247037E-03,4.856198E-03,5.009514E-03,4.634297E-03,4.363728E-03,3.744317E-03
1108.886,6.247468E-03,6.051723E-03,5.777107E-03,5.502760E-03,5.560975E-03,5.196761E-03,5.192646E-03,5.015883E-03,4.972490E-03,5.106803E-03,4.897943E-03,4.491495E-03,4.587110E-03,4.394587E-03,3.977285E-03,3.458539E-03
1110.814,5.562556E-03,5.442428E-03,5.349724E-03,4.839311E-03,5.053258E-03,4.533264E-03,4.765435E-03,4.540813E-03,4.530532E-03,4.509617E-03,4.502879E-03,4.089553E-03,4.278041E-03,3.978057E-03,3.630528E-03,3.036370E-03
1112.743,4.960626E-03,4.809687E-03,4.774751E-03,4.343897E-03,4.418559E-03,3.877388E-03,4.171192E-03,4.068710E-03,4.045178E-03,3.828497E-03,3.928983E-03,3.671000E-03,3.838239E-03,3.479681E-03,3.344779E-03,2.639446E-03
1114.671,4.274221E-03,4.105677E-03,4.295526E-03,3.929722E-03,3.873353E-03,3.530966E-03,3.635358E-03,3.582129E-03,3.602115E-03,3.446725E-03,3.615724E-03,3.376334E-03,3.460532E-03,3.118667E-03,3.013867E-03,2.420540E-03
1116.6,3.761991E-03,3.664171E-03,3.856124E-03,3.522480E-03,3.606990E-03,3.267696E-03,3.111852E-03,3.147906E-03,3.351626E-03,3.229669E-03,3.459783E-03,3.089972E-03,3.241567E-03,2.769293E-03,2.676822E-03,2.185519E-03
1118.528,3.437570E-03,3.247149E-03,3.366113E-03,3.098203E-03,3.294113E-03,2.908049E-03,2.701038E-03,2.790424E-03,2.997231E-03,2.829155E-03,3.121625E-03,2.817967E-03,2.834440E-03,2.517670E-03,2.530374E-03,2.162980E-03
1120.457,3.302210E-03,2.842343E-03,3.064486E-03,2.792622E-03,2.914331E-03,2.698394E-03,2.616679E-03,2.581520E-03,2.709386E-03,2.585132E-03,2.803567E-03,2.572167E-03,2.590795E-03,2.372491E-03,2.340457E-03,2.129447E-03
1122.385,3.133132E-03,2.795444E-03,2.961006E-03,2.625885E-03,2.800100E-03,2.674976E-03,2.528612E-03,2.565167E-03,2.691347E-03,2.559384E-03,2.620781E-03,2.478392E-03,2.530125E-03,2.383323E-03,2.122749E-03,1.948788E-03
1124.314,3.004464E-03,2.838581E-03,2.906347E-03,2.538889E-03,2.780204E-03,2.453632E-03,2.388932E-03,2.455818E-03,2.650993E-03,2.464925E-03,2.535911E-03,2.390954E-03,2.329957E-03,2.233366E-03,2.050777E-03,1.827515E-03
1126.242,3.063795E-03,2.915489E-03,2.851125E-03,2.604049E-03,2.769517E-03,2.382942E-03,2.460570E-03,2.333160E-03,2.552062E-03,2.495675E-03,2.488890E-03,2.384014E-03,2.310331E-03,2.123037E-03,2.063889E-03,1.739138E-03
1128.171,3.226760E-03,2.883231E-03,2.710465E-03,2.625296E-03,2.742850E-03,2.446120E-03,2.508126E-03,2.413965E-03,2.536148E-03,2.565224E-03,2.546368E-03,2.369536E-03,2.463417E-03,2.163819E-03,2.088408E-03,1.669657E-03
1130.099,3.191412E-03,2.954660E-03,2.835493E-03,2.577306E-03,2.852940E-03,2.491824E-03,2.510014E-03,2.489448E-03,2.646215E-03,2.462824E-03,2.559958E-03,2.293554E-03,2.532703E-03,2.209890E-03,2.191030E-03,1.804560E-03
1132.028,3.162461E-03,3.014396E-03,3.160979E-03,2.780072E-03,2.853068E-03,2.570827E-03,2.617839E-03,2.539286E-03,2.764159E-03,2.476011E-03,2.599925E-03,2.355666E-03,2.563004E-03,2.293791E-03,2.234725E-03,1.779320E-03
1133.956,3.135517E-03,3.077448E-03,3.165416E-03,2.888338E-03,2.843548E-03,2.646872E-03,2.765919E-03,2.532009E-03,2.630264E-03,2.572479E-03,2.680807E-03,2.442801E-03,2.542907E-03,2.278134E-03,2.285534E-03,1.714294E-03
1135.885,3.099145E-03,3.246303E-03,3.066807E-03,2.951240E-03,2.992689E-03,2.738215E-03,2.855374E-03,2.602478E-03,2.677444E-03,2.592721E-03,2.725488E-03,2.547796E-03,2.633795E-03,2.407225E-03,2.449570E-03,1.941461E-03
1137.813,3.179694E-03,3.366749E-03,3.022973E-03,3.082480E-03,2.987705E-03,2.736654E-03,2.961507E-03,2.778311E-03,2.863917E-03,2.697551E-03,2.846143E-03,2.581696E-03,2.815389E-03,2.564742E-03,2.457643E-03,2.120455E-03
1139.742,3.154594E-03,3.381044E-03,3.089701E-03,3.101773E-03,3.005861E-03,2.681405E-03,2.916125E-03,2.715253E-03,2.880903E-03,2.690662E-03,2.913266E-03,2.568843E-03,2.791623E-03,2.568325E-03,2.322281E-03,1.974161E-03
1141.67,3.189946E-03,3.385730E-03,3.237917E-03,3.134136E-03,2.993498E-03,2.699599E-03,2.931281E-03,2.743112E-03,2.784603E-03,2.740048E-03,2.957663E-03,2.650485E-03,2.712286E-03,2.589193E-03,2.304747E-03,1.903545E-03
1143.599,3.326768E-03,3.443005E-03,3.264009E-03,3.046007E-03,2.970823E-03,2.606255E-03,2.803691E-03,2.834113E-03,2.701255E-03,2.886232E-03,2.855054E-03,2.627402E-03,2.690817E-03,2.554833E-03,2.291835E-03,2.015358E-03
1145.527,3.405845E-03,3.420142E-03,3.287223E-03,3.053761E-03,2.994985E-03,2.573206E-03,2.674576E-03,2.692686E-03,2.680915E-03,2.885567E-03,2.584305E-03,2.511072E-03,2.695899E-03,2.406647E-03,2.215464E-03,2.095808E-03
1147.456,3.578992E-03,3.375896E-03,3.252471E-03,2.931561E-03,2.941800E-03,2.612883E-03,2.737639E-03,2.547407E-03,2.737722E-03,2.744730E-03,2.609467E-03,2.562746E-03,2.682860E-03,2.288763E-03,2.314424E-03,2.245558E-03
1149.384,3.751998E-03,3.532525E-03,3.287465E-03,3.049148E-03,3.081376E-03,2.834897E-03,2.796982E-03,2.706940E-03,2.864867E-03,2.790557E-03,2.862294E-03,2.749315E-03,2.810113E-03,2.405516E-03,2.439689E-03,2.197858E-03
1151.313,3.879029E-03,3.622162E-03,3.411635E-03,3.160147E-03,3.245982E-03,3.059194E-03,2.835982E-03,2.839433E-03,2.829221E-03,2.901423E-03,3.000988E-03,2.848897E-03,2.864174E-03,2.586901E-03,2.456838E-03,2.198485E-03
1153.241,3.796486E-03,3.605618E-03,3.551710E-03,3.252040E-03,3.258230E-03,3.070820E-03,2.922542E-03,2.982096E-03,2.852137E-03,2.941457E-03,3.035969E-03,2.827725E-03,2.797674E-03,2.739287E-03,2.515880E-03,2.283129E-03
1155.17,3.760390E-03,3.595774E-03,3.546672E-03,3.278093E-03,3.184338E-03,2.972892E-03,3.070835E-03,3.035519E-03,3.020247E-03,2.961509E-03,2.955295E-03,2.832351E-03,2.737627E-03,2.734499E-03,2.506244E-03,2.172914E-03
1157.098,3.869891E-03,3.524122E-03,3.380528E-03,3.152520E-03,3.155606E-03,2.873283E-03,3.020785E-03,2.950857E-03,3.056431E-03,2.920376E-03,2.899052E-03,2.824256E-03,2.740456E-03,2.524420E-03,2.382561E-03,2.128657E-03
1159.027,3.933808E-03,3.528275E-03,3.373351E-03,3.161682E-03,3.295378E-03,2.943728E-03,3.003212E-03,2.996421E-03,3.213950E-03,3.047527E-03,3.048014E-03,2.825288E-03,2.985443E-03,2.598971E-03,2.543168E-03,2.160372E-03
1160.955,3.684104E-03,3.376043E-03,3.272597E-03,3.120524E-03,3.272718E-03,2.924104E-03,2.949879E-03,3.007920E-03,3.084004E-03,3.002625E-03,3.046499E-03,2.679649E-03,3.068371E-03,2.690096E-03,2.598052E-03,2.326363E-03
1162.884,3.335121E-03,3.289579E-03,3.021711E-03,2.977223E-03,3.121386E-03,2.735680E-03,2.778148E-03,2.950837E-03,2.857714E-03,2.922282E-03,2.985251E-03,2.629946E-03,2.930844E-03,2.684071E-03,2.552591E-03,2.549705E-03
1164.812,3.115177E-03,3.159112E-03,2.815530E-03,2.772402E-03,2.972409E-03,2.580125E-03,2.691507E-03,2.814530E-03,2.717041E-03,2.938832E-03,2.971087E-03,2.573811E-03,2.786079E-03,2.749026E-03,2.546558E-03,2.461528E-03
1166.741,2.880243E-03,2.775470E-03,2.620046E-03,2.502311E-03,2.640772E-03,2.452407E-03,2.487060E-03,2.491283E-03,2.620481E-03,2.802292E-03,2.771998E-03,2.393802E-03,2.665896E-03,2.689500E-03,2.515862E-03,2.388841E-03
1168.669,2.672033E-03,2.532563E-03,2.649945E-03,2.422937E-03,2.465431E-03,2.342229E-03,2.416096E-03,2.385307E-03,2.495181E-03,2.636631E-03,2.717721E-03,2.511247E-03,2.621320E-03,2.580383E-03,2.581206E-03,2.446073E-03
1170.598,2.504577E-03,2.413092E-03,2.572059E-03,2.428485E-03,2.451828E-03,2.238782E-03,2.442872E-03,2.412454E-03,2.397000E-03,2.530639E-03,2.663721E-03,2.600731E-03,2.615474E-03,2.546694E-03,2.771024E-03,2.451232E-03
1172.526,2.435582E-03,2.289449E-03,2.341396E-03,2.257133E-03,2.348022E-03,2.150220E-03,2.383841E-03,2.299159E-03,2.305819E-03,2.489298E-03,2.404648E-03,2.557866E-03,2.480466E-03,2.477859E-03,2.772008E-03,2.407949E-03
1174.455,2.489785E-03,2.346249E-03,2.245042E-03,2.177443E-03,2.275637E-03,2.106490E-03,2.234703E-03,2.312011E-03,2.287922E-03,2.473562E-03,2.376715E-03,2.660192E-03,2.550639E-03,2.442288E-03,2.626892E-03,2.331408E-03
1176.383,2.442399E-03,2.298661E-03,2.172673E-03,2.262054E-03,2.173377E-03,2.152086E-03,2.234172E-03,2.257913E-03,2.310980E-03,2.433086E-03,2.396571E-03,2.562356E-03,2.630444E-03,2.413508E-03,2.535120E-03,2.324300E-03
1178.312,2.247507E-03,2.187140E-03,2.086372E-03,2.159516E-03,2.143097E-03,2.140841E-03,2.316525E-03,2.254328E-03,2.275468E-03,2.361469E-03,2.380816E-03,2.369780E-03,2.495774E-03,2.443548E-03,2.531990E-03,2.313262E-03
1180.24,2.192811E-03,2.249530E-03,2.242636E-03,2.203489E-03,2.192904E-03,2.182974E-03,2.261602E-03,2.239891E-03,2.359278E-03,2.420688E-03,2.446767E-03,2.403299E-03,2.485361E-03,2.547592E-03,2.519006E-03,2.301956E-03
1182.169,2.368988E-03,2.470313E-03,2.385132E-03,2.406733E-03,2.271674E-03,2.340631E-03,2.408520E-03,2.330468E-03,2.474032E-03,2.593897E-03,2.585519E-03,2.507836E-03,2.644472E-03,2.665611E-03,2.618374E-03,2.320646E-03
1184.097,2.231335E-03,2.546098E-03,2.357081E-03,2.407741E-03,2.307997E-03,2.265351E-03,2.440006E-03,2.477799E-03,2.531453E-03,2.657325E-03,2.575203E-03,2.515500E-03,2.737084E-03,2.668766E-03,2.719412E-03,2.322571E-03
1186.026,2.083590E-03,2.465133E-03,2.353575E-03,2.375278E-03,2.247552E-03,2.221878E-03,2.358039E-03,2.432520E-03,2.627200E-03,2.764960E-03,2.631383E-03,2.616529E-03,2.848070E-03,2.787889E-03,2.904304E-03,2.282507E-03
1187.954,2.127136E-03,2.234216E-03,2.313441E-03,2.318492E-03,2.148304E-03,2.229724E-03,2.399119E-03,2.364254E-03,2.626777E-03,2.809652E-03,2.815588E-03,2.763108E-03,2.961195E-03,2.924847E-03,3.010535E-03,2.638477E-03
1189.883,2.123407E-03,2.063572E-03,2.203351E-03,2.223852E-03,2.165064E-03,2.108760E-03,2.490828E-03,2.388585E-03,2.515209E-03,2.874659E-03,2.938553E-03,2.924800E-03,3.069777E-03,2.963308E-03,3.206988E-03,3.055886E-03
1191.811,1.999219E-03,1.979569E-03,2.063393E-03,2.106054E-03,2.187385E-03,2.190136E-03,2.460498E-03,2.461214E-03,2.578660E-03,3.007525E-03,3.018851E-03,3.021064E-03,3.137984E-03,3.114994E-03,3.420347E-03,3.141738E-03
1193.74,1.741749E-03,1.811934E-03,1.950236E-03,2.020101E-03,2.096950E-03,2.297724E-03,2.426488E-03,2.578629E-03,2.710425E-03,2.983983E-03,2.935674E-03,3.045172E-03,3.102716E-03,3.140417E-03,3.409830E-03,3.159685E-03
1195.668,1.508090E-03,1.700321E-03,1.942667E-03,1.988204E-03,2.025581E-03,2.210161E-03,2.436650E-03,2.422935E-03,2.718865E-03,2.908745E-03,2.822487E-03,2.966155E-03,3.055524E-03,2.941026E-03,3.249653E-03,3.104211E-03
1197.597,1.460969E-03,1.581179E-03,1.865295E-03,1.798625E-03,1.922599E-03,1.950387E-03,2.224210E-03,2.159947E-03,2.480930E-03,2.612889E-03,2.653396E-03,2.714976E-03,2.803915E-03,2.846007E-03,3.089875E-03,2.827922E-03
1199.525,1.202835E-03,1.309168E-03,1.437009E-03,1.499320E-03,1.626101E-03,1.630938E-03,1.880307E-03,1.930265E-03,2.129557E-03,2.187196E-03,2.268787E-03,2.315329E-03,2.438239E-03,2.613061E-03,2.772969E-03,2.547913E-03
1201.454,1.093379E-03,1.242709E-03,1.341881E-03,1.432109E-03,1.503530E-03,1.462885E-03,1.719544E-03,1.873464E-03,2.051959E-03,2.209131E-03,2.185486E-03,2.229267E-03,2.323343E-03,2.530992E-03,2.595520E-03,2.501330E-03
1203.382,1.087508E-03,1.193269E-03,1.337028E-03,1.198452E-03,1.383221E-03,1.366258E-03,1.565073E-03,1.869293E-03,1.975657E-03,2.203681E-03,2.217045E-03,2.320422E-03,2.291228E-03,2.463562E-03,2.490575E-03,2.490352E-03
1205.311,9.449806E-04,1.010454E-03,1.209359E-03,1.048751E-03,1.224825E-03,1.328808E-03,1.518987E-03,1.699750E-03,1.777843E-03,2.073333E-03,2.123747E-03,2.153504E-03,2.204546E-03,2.331102E-03,2.373653E-03,2.298669E-03
1207.239,8.839591E-04,1.014580E-03,1.172711E-03,1.127118E-03,1.229457E-03,1.346157E-03,1.540243E-03,1.645822E-03,1.776584E-03,2.068447E-03,2.063011E-03,2.029004E-03,2.201980E-03,2.328587E-03,2.441287E-03,2.104210E-03
1209.168,9.728438E-04,1.077175E-03,1.044662E-03,1.097862E-03,1.322780E-03,1.338702E-03,1.498105E-03,1.628620E-03,1.786934E-03,2.006131E-03,1.977970E-03,1.958174E-03,2.155544E-03,2.233307E-03,2.435178E-03,1.895262E-03
1211.096,1.040711E-03,1.001872E-03,9.174834E-04,9.507591E-04,1.203327E-03,1.238884E-03,1.452788E-03,1.557936E-03,1.651823E-03,1.795494E-03,1.849108E-03,1.789229E-03,2.024805E-03,2.042190E-03,2.276431E-03,1.997570E-03
1213.025,9.555269E-04,9.462467E-04,9.959332E-04,1.044811E-03,1.197824E-03,1.203177E-03,1.460757E-03,1.582035E-03,1.618528E-03,1.795817E-03,1.830204E-03,1.736530E-03,2.121545E-03,2.182323E-03,2.333146E-03,2.099037E-03
1214.953,8.463433E-04,9.719648E-04,1.188942E-03,1.260701E-03,1.314005E-03,1.251438E-03,1.507624E-03,1.623627E-03,1.732503E-03,1.908712E-03,1.952905E-03,1.907067E-03,2.295264E-03,2.403455E-03,2.486305E-03,2.120114E-03
1216.882,9.996590E-04,1.054716E-03,1.249521E-03,1.268143E-03,1.316246E-03,1.319488E-03,1.517052E-03,1.686654E-03,1.769940E-03,1.908441E-03,2.072447E-03,2.139491E-03,2.329087E-03,2.341288E-03,2.453243E-03,2.177733E-03
1218.81,1.145032E-03,1.144767E-03,1.174085E-03,1.283171E-03,1.203181E-03,1.275560E-03,1.597495E-03,1.731423E-03,1.679441E-03,1.817847E-03,2.030442E-03,2.205631E-03,2.163432E-03,2.214108E-03,2.442616E-03,2.195015E-03
1220.739,1.326379E-03,1.135483E-03,1.227836E-03,1.258265E-03,1.193857E-03,1.314686E-03,1.657138E-03,1.613522E-03,1.714145E-03,1.815967E-03,1.921010E-03,2.080036E-03,2.039688E-03,2.217149E-03,2.403814E-03,2.258140E-03
1222.667,1.379973E-03,1.280674E-03,1.305666E-03,1.312964E-03,1.396701E-03,1.537395E-03,1.640907E-03,1.667363E-03,1.810317E-03,1.926690E-03,2.021461E-03,1.962465E-03,2.170338E-03,2.198820E-03,2.398028E-03,2.250771E-03
1224.596,1.426681E-03,1.483696E-03,1.401995E-03,1.485524E-03,1.461784E-03,1.613503E-03,1.574737E-03,1.707708E-03,1.879484E-03,2.003730E-03,2.067844E-03,1.910630E-03,2.257314E-03,2.174333E-03,2.446503E-03,2.204963E-03
1226.524,1.444781E-03,1.564465E-03,1.495778E-03,1.510046E-03,1.516664E-03,1.508105E-03,1.665495E-03,1.714175E-03,1.924223E-03,1.987831E-03,2.024801E-03,1.994074E-03,2.297581E-03,2.140808E-03,2.501987E-03,2.188935E-03
1228.453,1.455025E-03,1.452414E-03,1.432694E-03,1.356724E-03,1.471018E-03,1.379695E-03,1.656096E-03,1.666237E-03,1.780352E-03,1.887108E-03,1.931285E-03,1.889479E-03,2.209103E-03,2.015735E-03,2.314763E-03,2.126682E-03
1230.381,1.629985E-03,1.489010E-03,1.485336E-03,1.357607E-03,1.550806E-03,1.388465E-03,1.737253E-03,1.630582E-03,1.743662E-03,1.954598E-03,1.951320E-03,1.844431E-03,2.154204E-03,1.988619E-03,2.225806E-03,1.995815E-03
1232.31,1.805912E-03,1.774860E-03,1.736702E-03,1.673949E-03,1.845483E-03,1.550457E-03,1.919963E-03,1.851173E-03,1.918181E-03,2.122643E-03,2.173018E-03,2.128481E-03,2.297556E-03,2.165946E-03,2.317328E-03,1.929865E-03
1234.238,1.850222E-03,2.019938E-03,1.923609E-03,1.835708E-03,1.945275E-03,1.693837E-03,1.988293E-03,2.059408E-03,2.052699E-03,2.234117E-03,2.209525E-03,2.285717E-03,2.349428E-03,2.290580E-03,2.356825E-03,1.937519E-03
1236.167,1.879937E-03,2.052874E-03,2.008222E-03,1.773051E-03,1.883771E-03,1.806975E-03,1.981603E-03,2.080052E-03,2.092159E-03,2.309848E-03,2.194256E-03,2.190121E-03,2.292465E-03,2.263775E-03,2.405127E-03,1.997508E-03
1238.095,1.964723E-03,1.973069E-03,1.998853E-03,1.841101E-03,1.887470E-03,1.822771E-03,1.986221E-03,1.997908E-03,2.120595E-03,2.232606E-03,2.358281E-03,2.152700E-03,2.266305E-03,2.298876E-03,2.502740E-03,2.178884E-03
1240.024,1.950835E-03,1.884084E-03,1.995991E-03,1.949156E-03,1.976151E-03,1.772073E-03,1.962219E-03,1.889200E-03,2.125093E-03,2.170516E-03,2.336644E-03,2.188999E-03,2.207990E-03,2.355026E-03,2.463880E-03,2.165992E-03
1241.952,1.993086E-03,1.973816E-03,2.075709E-03,2.021363E-03,2.051861E-03,1.875804E-03,1.999770E-03,1.878130E-03,2.183597E-03,2.247907E-03,2.353980E-03,2.274628E-03,2.232346E-03,2.321394E-03,2.359554E-03,2.079837E-03
1243.881,2.116679E-03,1.973441E-03,2.045594E-03,2.032044E-03,2.010918E-03,1.928922E-03,2.091332E-03,1.961621E-03,2.162698E-03,2.219898E-03,2.271557E-03,2.301151E-03,2.268146E-03,2.189508E-03,2.346383E-03,2.032557E-03
1245.809,2.226723E-03,2.096235E-03,2.025151E-03,2.052857E-03,2.116133E-03,1.939727E-03,2.164426E-03,2.111530E-03,2.169296E-03,2.309435E-03,2.196094E-03,2.301318E-03,2.359641E-03,2.172819E-03,2.450824E-03,1.983448E-03
