,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1349.948,1.384709E-02,3.131098E-03,2.251520E-03,5.554967E-03,9.695790E-04,1.331958E-02
1351.877,1.434099E-02,2.966237E-03,2.369913E-03,5.899505E-03,9.868890E-04,1.353689E-02
1353.805,1.484727E-02,2.651742E-03,2.450024E-03,6.370238E-03,9.515540E-04,1.390155E-02
1355.734,1.528538E-02,2.275971E-03,2.417246E-03,6.957560E-03,9.353020E-04,1.432530E-02
1357.662,1.569856E-02,2.034136E-03,2.484916E-03,7.460575E-03,1.110000E-03,1.496000E-02
1359.591,1.616317E-02,2.123387E-03,2.605140E-03,7.840222E-03,1.260000E-03,1.565000E-02
1361.519,1.670018E-02,2.335722E-03,2.570446E-03,8.298828E-03,1.290000E-03,1.600000E-02
1363.448,1.713978E-02,2.573375E-03,2.532820E-03,8.482091E-03,1.290000E-03,1.608000E-02
1365.376,1.769973E-02,2.648730E-03,2.871794E-03,8.584790E-03,1.410000E-03,1.656000E-02
1367.305,1.847634E-02,2.310379E-03,3.480893E-03,8.957807E-03,1.670000E-03,1.775000E-02
1369.233,1.927108E-02,2.111959E-03,3.809655E-03,9.424029E-03,1.870000E-03,1.880000E-02
1371.161,1.977849E-02,2.205752E-03,3.697311E-03,9.742339E-03,1.850000E-03,1.903000E-02
1373.09,1.988035E-02,2.278796E-03,3.320023E-03,9.944854E-03,1.870000E-03,1.887000E-02
1375.019,1.947524E-02,2.253709E-03,2.817735E-03,9.887273E-03,2.200000E-03,1.863000E-02
1376.947,1.876299E-02,2.270156E-03,2.461605E-03,9.433909E-03,2.610000E-03,1.813000E-02
1378.875,1.791641E-02,2.274862E-03,2.246037E-03,8.756802E-03,2.670000E-03,1.721000E-02
1380.804,1.704200E-02,2.340601E-03,2.035714E-03,7.915730E-03,2.750000E-03,1.615000E-02
1382.733,1.642197E-02,2.505803E-03,1.951003E-03,7.145590E-03,2.980000E-03,1.554000E-02
1384.661,1.604194E-02,2.354912E-03,1.990530E-03,6.557079E-03,3.090000E-03,1.523000E-02
1386.589,1.607283E-02,1.891177E-03,2.085804E-03,6.214350E-03,3.200000E-03,1.528000E-02
1388.518,1.652154E-02,1.867656E-03,2.346642E-03,6.263814E-03,3.260000E-03,1.578000E-02
1390.447,1.724212E-02,2.319637E-03,2.693635E-03,6.516388E-03,3.290000E-03,1.644000E-02
1392.375,1.831978E-02,2.727247E-03,3.149681E-03,6.784817E-03,3.360000E-03,1.736000E-02
1394.303,1.983873E-02,2.919941E-03,3.786012E-03,7.297210E-03,3.410000E-03,1.883000E-02
1396.232,2.165783E-02,2.960304E-03,4.555566E-03,8.005566E-03,3.540000E-03,2.068000E-02
1398.161,2.337186E-02,2.987262E-03,5.312474E-03,8.762467E-03,3.610000E-03,2.242000E-02
1400.089,2.432021E-02,2.875377E-03,5.566634E-03,9.442803E-03,3.540000E-03,2.341000E-02
1402.017,2.430743E-02,2.891241E-03,5.281028E-03,9.872573E-03,3.460000E-03,2.372000E-02
1403.946,2.363338E-02,3.214678E-03,4.747808E-03,9.853793E-03,3.480000E-03,2.325000E-02
1405.875,2.257609E-02,3.326156E-03,4.230993E-03,9.384109E-03,3.300000E-03,2.218000E-02
1407.803,2.138716E-02,3.081430E-03,3.805765E-03,8.839299E-03,2.950000E-03,2.101000E-02
1409.731,2.044637E-02,2.887170E-03,3.484567E-03,8.298023E-03,2.730000E-03,1.997000E-02
1411.66,1.961163E-02,3.132435E-03,3.250651E-03,7.797716E-03,2.630000E-03,1.917000E-02
1413.589,1.881804E-02,3.447805E-03,2.974266E-03,7.500648E-03,2.600000E-03,1.866000E-02
1415.517,1.815919E-02,3.496726E-03,2.695286E-03,7.296466E-03,2.560000E-03,1.810000E-02
1417.445,1.755729E-02,3.471498E-03,2.389529E-03,6.968908E-03,2.500000E-03,1.744000E-02
1419.374,1.706217E-02,3.258738E-03,2.268265E-03,6.573184E-03,2.380000E-03,1.685000E-02
1421.302,1.659164E-02,3.065038E-03,2.208191E-03,6.103340E-03,2.500000E-03,1.642000E-02
1423.231,1.603850E-02,3.272469E-03,2.166968E-03,5.705320E-03,2.560000E-03,1.603000E-02
1425.159,1.546555E-02,3.331526E-03,2.201675E-03,5.379583E-03,2.280000E-03,1.538000E-02
1427.088,1.500776E-02,3.045464E-03,2.212740E-03,4.913491E-03,2.070000E-03,1.457000E-02
1429.016,1.452968E-02,3.032867E-03,2.122567E-03,4.561208E-03,2.040000E-03,1.397000E-02
1430.945,1.396354E-02,3.019230E-03,2.041248E-03,4.314812E-03,1.980000E-03,1.339000E-02
1432.873,1.337623E-02,2.892827E-03,2.083012E-03,4.074069E-03,1.870000E-03,1.301000E-02
1434.802,1.289532E-02,2.986712E-03,2.263004E-03,3.793747E-03,1.790000E-03,1.281000E-02
1436.73,1.242597E-02,3.359844E-03,2.213638E-03,3.529378E-03,1.640000E-03,1.232000E-02
1438.659,1.189553E-02,3.433981E-03,2.135437E-03,3.246530E-03,1.530000E-03,1.177000E-02
1440.587,1.124877E-02,2.975642E-03,2.172842E-03,2.960543E-03,1.490000E-03,1.130000E-02
1442.516,1.067294E-02,2.759439E-03,2.096782E-03,2.653271E-03,1.390000E-03,1.069000E-02
1444.444,1.023023E-02,2.789573E-03,1.987804E-03,2.313717E-03,1.270000E-03,1.003000E-02
1446.373,9.713547E-03,2.650817E-03,2.005431E-03,2.035690E-03,1.170000E-03,9.590000E-03
1448.301,9.309853E-03,2.502675E-03,2.026290E-03,1.802429E-03,1.180000E-03,9.320000E-03
1450.23,9.124924E-03,2.634783E-03,1.968456E-03,1.629731E-03,1.150000E-03,9.130000E-03
1452.158,9.025420E-03,2.661047E-03,1.808436E-03,1.487786E-03,1.080000E-03,8.840000E-03
1454.087,8.907980E-03,2.611565E-03,1.875202E-03,1.313003E-03,1.030000E-03,8.780000E-03
1456.015,8.552256E-03,2.410814E-03,1.804961E-03,1.127986E-03,9.423240E-04,8.402324E-03
1457.944,7.949243E-03,2.311302E-03,1.605576E-03,9.678731E-04,7.795360E-04,7.777409E-03
1459.872,7.284203E-03,2.083664E-03,1.475255E-03,8.278576E-04,6.712000E-04,7.179058E-03
1461.801,6.558979E-03,1.570124E-03,1.238226E-03,7.184898E-04,6.285500E-04,6.327040E-03
1463.729,5.628519E-03,1.361189E-03,1.161172E-03,6.199407E-04,6.048840E-04,5.544825E-03
1465.658,4.817457E-03,1.359090E-03,1.135224E-03,5.410142E-04,5.504760E-04,4.931490E-03
1467.586,4.275655E-03,1.355821E-03,9.867249E-04,5.093872E-04,5.122920E-04,4.418404E-03
1469.515,3.861918E-03,1.179716E-03,8.979508E-04,3.790080E-04,4.362010E-04,3.833160E-03
1471.443,3.296944E-03,8.865284E-04,7.260398E-04,3.055218E-04,3.220850E-04,3.093647E-03
1473.372,2.955532E-03,6.256221E-04,6.750647E-04,2.290461E-04,2.885130E-04,2.602624E-03
1475.3,2.649110E-03,4.921772E-04,7.473397E-04,1.428954E-04,2.600570E-04,2.370292E-03
1477.229,2.421901E-03,6.906190E-04,7.092556E-04,1.229169E-04,2.324360E-04,2.204609E-03
1479.157,2.251256E-03,6.849831E-04,6.788836E-04,7.040892E-05,2.103600E-04,1.959653E-03
1481.086,1.933772E-03,1.177618E-04,7.930345E-04,-1.140157E-05,1.842720E-04,1.734943E-03
1483.014,1.727211E-03,-2.063910E-04,7.132405E-04,-5.731337E-05,1.599090E-04,1.512049E-03
1484.943,1.584411E-03,1.911317E-04,5.188234E-04,-1.008053E-04,1.683890E-04,1.190503E-03
1486.871,1.429619E-03,3.368543E-04,5.586824E-04,-1.593586E-05,1.462520E-04,1.294021E-03
1488.8,1.320661E-03,7.889151E-05,6.729003E-04,8.627284E-05,9.752950E-05,1.452040E-03
1490.728,1.295414E-03,9.311876E-05,7.082873E-04,5.092328E-05,4.851160E-05,1.264898E-03
1492.657,1.258382E-03,-1.248210E-04,7.825602E-04,-6.579015E-06,7.030100E-05,1.155439E-03
1494.585,1.205617E-03,-3.944888E-04,8.664502E-04,-7.197457E-05,6.486860E-05,1.161279E-03
1496.514,1.180347E-03,-6.050585E-06,1.011071E-03,-8.092687E-05,5.469320E-05,1.279844E-03
1498.442,1.205996E-03,3.506877E-04,1.046882E-03,-2.735642E-05,1.975560E-05,1.134652E-03
1500.371,1.317478E-03,2.013589E-04,1.061912E-03,-3.317172E-05,-5.682110E-05,9.564226E-04
1502.299,1.489725E-03,-1.032539E-04,1.232676E-03,7.177062E-07,-1.068100E-04,1.203762E-03
1504.228,1.634618E-03,-3.801007E-04,1.448072E-03,1.848257E-05,-4.089670E-05,1.509213E-03
1506.156,1.867360E-03,-1.714574E-04,1.721588E-03,-2.850355E-05,3.998960E-05,1.720275E-03
1508.085,2.279517E-03,4.260024E-05,2.207149E-03,-5.168768E-05,4.893280E-05,2.078688E-03
1510.013,2.797778E-03,-2.626799E-05,2.749197E-03,8.503196E-06,4.858010E-05,2.600446E-03
1511.942,3.544123E-03,-1.055028E-04,3.502520E-03,5.061106E-05,-1.820630E-05,3.338636E-03
1513.87,4.590868E-03,-1.000391E-04,4.476257E-03,8.857694E-05,-9.067680E-06,4.504281E-03
1515.799,5.928535E-03,6.313307E-05,5.696662E-03,1.041605E-04,-5.079270E-05,5.789727E-03
1517.727,7.587091E-03,1.920238E-04,7.280117E-03,3.373296E-05,-1.219090E-04,7.166225E-03
1519.656,9.333046E-03,2.951090E-04,8.911338E-03,3.303200E-05,-5.588850E-05,8.835624E-03
1521.584,1.096755E-02,8.547776E-05,1.054598E-02,7.118641E-05,4.419000E-05,1.075199E-02
1523.513,1.176984E-02,-2.955010E-05,1.148462E-02,3.406644E-05,7.186830E-05,1.174105E-02
1525.441,1.120825E-02,1.807927E-04,1.115280E-02,-4.663014E-05,4.724320E-05,1.121599E-02
1527.37,9.545192E-03,1.190826E-04,9.644447E-03,-2.128011E-05,4.003220E-06,9.582299E-03
1529.298,7.383855E-03,-2.737004E-04,7.502984E-03,1.070638E-04,8.736760E-05,7.711387E-03
1531.227,5.361728E-03,-3.415943E-04,5.594264E-03,1.361925E-04,4.561700E-05,5.734643E-03
1533.155,3.669757E-03,-3.248131E-05,4.042421E-03,1.221664E-04,5.828320E-06,4.136521E-03
1535.084,2.464260E-03,1.680957E-04,2.709926E-03,9.529322E-05,7.675450E-05,2.898039E-03
1537.012,1.595807E-03,1.396097E-04,1.662303E-03,1.083101E-04,1.136410E-04,1.898938E-03
1538.941,9.548737E-04,1.756388E-04,1.071415E-03,4.191590E-05,1.082110E-04,1.190443E-03
1540.869,5.037862E-04,4.203108E-04,7.811739E-04,5.446880E-05,-1.290570E-05,7.934255E-04
1542.798,1.671730E-04,2.379719E-04,4.671879E-04,1.237176E-04,-2.506000E-06,6.126944E-04
1544.726,-1.443144E-06,1.965432E-04,3.146623E-04,1.241875E-04,1.395830E-04,7.019430E-04
1546.655,-4.670528E-05,3.503184E-04,2.750308E-04,4.395325E-05,1.819860E-04,6.234053E-04
1548.583,-7.370666E-05,8.500133E-05,2.414759E-04,-3.350842E-06,1.984630E-04,4.258329E-04
1550.512,-6.640980E-05,-2.020045E-04,1.996945E-04,1.619344E-06,2.001360E-04,3.431377E-04
1552.44,-1.234692E-04,4.408746E-05,5.513951E-05,-3.091017E-05,2.188390E-04,2.662820E-04
1554.369,-9.737851E-05,1.193146E-04,-3.447094E-05,-6.075576E-05,1.598960E-04,1.730343E-04
1556.297,-7.586860E-05,1.525846E-04,-8.122573E-06,7.827872E-05,1.488550E-04,2.810544E-04
1558.226,-1.570645E-04,1.600108E-04,-2.986262E-05,2.471141E-04,2.674490E-04,5.368763E-04
1560.154,-1.028137E-04,2.537627E-04,5.483055E-05,2.096106E-04,4.013180E-04,7.411129E-04
1562.083,1.176738E-04,5.489089E-07,1.334696E-04,1.421690E-04,4.954640E-04,8.720040E-04
1564.011,1.332391E-04,-1.141741E-04,6.371228E-05,2.556579E-05,5.403900E-04,7.493851E-04
1565.94,1.287799E-05,-1.703740E-04,5.179048E-05,-7.069268E-05,5.598370E-04,5.326208E-04
1567.868,9.199664E-05,-3.739920E-04,1.370061E-04,5.585963E-05,5.949680E-04,7.376287E-04
1569.797,2.413636E-04,-4.187957E-04,1.262965E-04,8.436215E-05,7.461200E-04,1.057413E-03
1571.725,4.505836E-04,-3.539615E-04,1.276363E-04,6.453247E-05,8.442930E-04,1.115421E-03
1573.654,5.590912E-04,-9.391308E-06,1.834441E-04,7.818099E-05,8.507860E-04,1.092048E-03
1575.582,6.125745E-04,2.793419E-04,3.268708E-04,3.996930E-05,9.088810E-04,1.289533E-03
1577.511,7.421567E-04,2.223451E-04,5.473416E-04,-3.921217E-05,1.030000E-03,1.506756E-03
1579.439,9.398127E-04,-2.386767E-05,6.435261E-04,-8.370786E-05,1.160000E-03,1.713833E-03
1581.368,1.067101E-03,-1.186604E-04,6.842169E-04,-9.351633E-05,1.130000E-03,1.712181E-03
1583.296,1.172249E-03,1.938678E-04,6.725944E-04,7.129083E-06,1.120000E-03,1.795268E-03
1585.225,1.167368E-03,3.379720E-04,6.075572E-04,9.280207E-05,1.200000E-03,1.871719E-03
1587.153,9.150341E-04,2.260729E-05,4.939527E-04,-2.590214E-05,1.170000E-03,1.493749E-03
1589.082,6.162739E-04,-2.468884E-04,2.028205E-04,-1.070732E-04,1.110000E-03,9.123000E-04
1591.01,4.813362E-04,-2.001907E-04,9.035494E-05,-8.899137E-05,1.110000E-03,8.861475E-04
1592.939,4.313675E-04,-2.009904E-04,9.127174E-05,-6.291472E-05,1.130000E-03,1.092990E-03
1594.867,5.351080E-04,-2.626678E-04,-5.406783E-06,-1.534469E-05,1.200000E-03,1.162813E-03
1596.796,6.866840E-04,1.621754E-05,-3.798619E-05,1.057386E-04,1.340000E-03,1.369114E-03
1598.724,7.570783E-04,3.895672E-04,9.169067E-05,2.339007E-04,1.420000E-03,1.799519E-03
1600.653,9.171193E-04,1.283235E-04,4.187733E-04,3.239840E-04,1.390000E-03,2.112847E-03
1602.581,1.241910E-03,-1.801732E-04,7.262752E-04,3.781870E-04,1.360000E-03,2.452965E-03
1604.51,1.714203E-03,-1.937540E-04,9.405179E-04,3.427993E-04,1.380000E-03,2.608869E-03
1606.438,2.143838E-03,2.373413E-06,1.215171E-03,2.985664E-04,1.520000E-03,2.849685E-03
1608.367,2.576195E-03,3.156016E-04,1.696126E-03,3.659797E-04,1.710000E-03,3.518315E-03
1610.295,3.166291E-03,4.194605E-05,2.181029E-03,5.485127E-04,1.860000E-03,4.231978E-03
1612.224,3.834543E-03,-3.139297E-04,2.563588E-03,8.920877E-04,1.910000E-03,5.014058E-03
1614.152,4.422356E-03,-2.278663E-04,2.890291E-03,1.087474E-03,1.930000E-03,5.562893E-03
1616.081,5.213798E-03,1.083759E-04,3.436362E-03,1.099566E-03,2.210000E-03,6.350714E-03
1618.009,6.119660E-03,3.076203E-04,3.881424E-03,1.223878E-03,2.430000E-03,7.158962E-03
1619.938,6.876365E-03,3.596655E-04,4.323708E-03,1.360116E-03,2.370000E-03,7.816372E-03
1621.866,7.611618E-03,3.561019E-04,4.942525E-03,1.455134E-03,2.350000E-03,8.551688E-03
1623.795,8.559933E-03,2.182518E-04,5.446745E-03,1.783094E-03,2.420000E-03,9.318519E-03
1625.723,9.498709E-03,-5.447819E-05,6.038442E-03,2.027860E-03,2.560000E-03,1.037141E-02
1627.652,1.052547E-02,-1.671236E-05,6.587947E-03,2.215091E-03,2.660000E-03,1.140975E-02
1629.58,1.141090E-02,-1.157033E-04,7.097489E-03,2.335125E-03,2.740000E-03,1.206305E-02
1631.509,1.231627E-02,-2.987647E-05,7.546723E-03,2.425773E-03,2.810000E-03,1.261161E-02
1633.437,1.304318E-02,-1.383441E-05,8.044826E-03,2.526116E-03,2.910000E-03,1.346953E-02
1635.366,1.378115E-02,-1.435196E-04,8.769513E-03,2.601467E-03,3.010000E-03,1.437940E-02
1637.294,1.492918E-02,2.009235E-04,9.642707E-03,2.741502E-03,3.060000E-03,1.544010E-02
1639.223,1.615420E-02,4.978503E-04,1.047144E-02,2.842693E-03,3.190000E-03,1.656105E-02
1641.151,1.727120E-02,4.332624E-04,1.126673E-02,3.121164E-03,3.310000E-03,1.799430E-02
1643.08,1.856188E-02,-1.252579E-04,1.212077E-02,3.408075E-03,3.280000E-03,1.917061E-02
1645.008,1.990318E-02,-5.191678E-04,1.313435E-02,3.459883E-03,3.200000E-03,2.007591E-02
1646.937,2.142153E-02,-2.671381E-04,1.441029E-02,3.450373E-03,3.180000E-03,2.132686E-02
1648.865,2.303539E-02,2.568110E-04,1.573478E-02,3.456248E-03,3.370000E-03,2.281231E-02
1650.794,2.463290E-02,3.797767E-04,1.679305E-02,3.562203E-03,3.430000E-03,2.399452E-02
1652.722,2.628562E-02,1.071398E-04,1.815625E-02,3.680586E-03,3.430000E-03,2.557248E-02
1654.651,2.783490E-02,5.856550E-05,1.952326E-02,3.936030E-03,3.390000E-03,2.710962E-02
1656.579,2.928191E-02,2.796296E-04,2.059602E-02,4.211320E-03,3.430000E-03,2.831958E-02
1658.508,3.070503E-02,3.227823E-04,2.143987E-02,4.498807E-03,3.550000E-03,2.955411E-02
1660.436,3.152527E-02,3.579314E-04,2.188724E-02,4.706862E-03,3.730000E-03,3.051123E-02
1662.365,3.178416E-02,-4.197891E-05,2.186946E-02,5.132360E-03,3.750000E-03,3.091170E-02
1664.293,3.162990E-02,-3.442243E-04,2.142362E-02,5.303527E-03,3.840000E-03,3.072385E-02
1666.222,3.095297E-02,-3.802567E-04,2.055839E-02,5.366290E-03,3.960000E-03,3.013892E-02
1668.15,2.979316E-02,-3.158250E-04,1.953577E-02,5.446701E-03,3.850000E-03,2.905183E-02
1670.079,2.836406E-02,-3.531274E-04,1.784285E-02,5.743386E-03,3.940000E-03,2.767242E-02
1672.007,2.682153E-02,-4.799780E-05,1.560185E-02,6.187515E-03,4.250000E-03,2.621086E-02
1673.936,2.523088E-02,3.441879E-05,1.349949E-02,6.565869E-03,4.550000E-03,2.476461E-02
1675.864,2.366323E-02,-4.296156E-05,1.137499E-02,7.092111E-03,4.820000E-03,2.326724E-02
1677.793,2.224296E-02,1.682530E-04,9.118682E-03,7.637001E-03,5.110000E-03,2.184423E-02
1679.721,2.104299E-02,-5.918833E-05,7.108048E-03,8.142177E-03,5.390000E-03,2.063574E-02
1681.65,2.015784E-02,-3.178857E-04,5.373191E-03,8.801952E-03,5.690000E-03,1.985521E-02
1683.578,2.008161E-02,1.112569E-04,4.042723E-03,9.610230E-03,5.940000E-03,1.963244E-02
1685.507,2.052885E-02,2.212435E-04,2.909885E-03,1.039450E-02,6.370000E-03,1.972892E-02
1687.435,2.116520E-02,-1.043919E-04,2.014150E-03,1.130495E-02,6.930000E-03,2.025845E-02
1689.364,2.224658E-02,1.313347E-04,1.374272E-03,1.255440E-02,7.550000E-03,2.138006E-02
1691.292,2.362474E-02,2.433774E-04,1.004704E-03,1.377372E-02,8.140000E-03,2.284329E-02
1693.221,2.523721E-02,2.092390E-04,5.728332E-04,1.502645E-02,8.680000E-03,2.421625E-02
1695.149,2.699345E-02,1.397493E-04,2.214520E-04,1.641871E-02,9.150000E-03,2.567617E-02
1697.078,2.905670E-02,3.628985E-04,8.776171E-05,1.779680E-02,9.660000E-03,2.748059E-02
1699.006,3.099468E-02,3.880937E-04,1.613406E-04,1.893133E-02,1.013000E-02,2.932568E-02
1700.935,3.254235E-02,-4.041908E-05,1.914059E-04,1.992163E-02,1.065000E-02,3.090733E-02
1702.863,3.345102E-02,-1.180578E-04,1.092099E-04,2.053197E-02,1.125000E-02,3.190436E-02
1704.792,3.393974E-02,-8.199363E-05,1.574115E-05,2.065841E-02,1.180000E-02,3.239856E-02
1706.72,3.388658E-02,3.896762E-05,-4.985765E-05,2.013003E-02,1.203000E-02,3.193849E-02
1708.649,3.334557E-02,2.504468E-04,4.256775E-05,1.918108E-02,1.232000E-02,3.141879E-02
1710.577,3.251262E-02,2.742331E-04,7.281615E-05,1.807551E-02,1.272000E-02,3.094620E-02
1712.505,3.158180E-02,1.732623E-04,-1.286560E-04,1.702925E-02,1.295000E-02,2.987124E-02
1714.434,3.052297E-02,1.612475E-04,-2.014670E-04,1.597897E-02,1.306000E-02,2.872084E-02
1716.363,2.932620E-02,1.044007E-04,-9.071895E-05,1.480913E-02,1.317000E-02,2.770950E-02
1718.291,2.813375E-02,-1.745347E-04,9.961305E-05,1.368504E-02,1.308000E-02,2.685380E-02
1720.219,2.702460E-02,9.521989E-05,2.120989E-04,1.282297E-02,1.286000E-02,2.595929E-02
1722.148,2.573226E-02,1.644611E-04,1.790839E-04,1.195762E-02,1.262000E-02,2.478238E-02
1724.077,2.446882E-02,1.631124E-04,8.131665E-05,1.107300E-02,1.237000E-02,2.354061E-02
1726.005,2.321896E-02,-2.849691E-04,-3.614152E-06,1.023850E-02,1.213000E-02,2.237721E-02
1727.933,2.184867E-02,-4.871125E-04,-4.023085E-05,9.372420E-03,1.182000E-02,2.118521E-02
1729.862,2.047991E-02,-2.513592E-04,-1.060203E-04,8.472850E-03,1.132000E-02,1.974306E-02
1731.791,1.890711E-02,-4.431710E-04,-1.407699E-04,7.602480E-03,1.070000E-02,1.816281E-02
1733.719,1.714061E-02,-3.049784E-04,-5.732645E-05,6.863584E-03,9.910000E-03,1.661012E-02
1735.647,1.562838E-02,1.927051E-04,9.161035E-05,6.097336E-03,9.070000E-03,1.518286E-02
1737.576,1.429138E-02,4.118974E-04,9.901535E-05,5.345381E-03,8.320000E-03,1.373754E-02
1739.505,1.280232E-02,6.572976E-04,-9.005515E-05,4.810885E-03,7.490000E-03,1.219205E-02
1741.433,1.136036E-02,4.694592E-04,-1.939674E-04,4.289314E-03,6.660000E-03,1.077052E-02
1743.361,9.897478E-03,8.961778E-05,-1.327714E-04,3.703870E-03,5.820000E-03,9.433643E-03
1745.29,8.417649E-03,1.143203E-05,-8.673595E-05,3.205285E-03,5.000000E-03,8.266922E-03
1747.219,7.081663E-03,-2.246564E-04,-2.099619E-04,2.813409E-03,4.300000E-03,7.064733E-03
1749.147,5.926202E-03,-4.386594E-04,-1.427943E-04,2.537116E-03,3.710000E-03,6.195158E-03
1751.075,4.967365E-03,9.719565E-05,-1.204655E-05,2.164390E-03,2.990000E-03,5.196101E-03
1753.004,4.153815E-03,6.454922E-04,5.754225E-05,1.656492E-03,2.400000E-03,4.141991E-03
1754.932,3.423077E-03,5.624333E-04,4.651885E-05,1.375443E-03,2.060000E-03,3.556273E-03
1756.861,2.766263E-03,2.497168E-04,-2.920965E-05,1.245908E-03,1.590000E-03,2.969315E-03
1758.789,2.312667E-03,-2.501601E-04,-1.220180E-04,1.094793E-03,1.150000E-03,2.175946E-03
1760.718,1.995773E-03,-2.634945E-04,-7.395665E-05,1.036604E-03,1.030000E-03,1.961847E-03
1762.646,1.623470E-03,2.027015E-05,3.639215E-05,9.102080E-04,8.976820E-04,1.829225E-03
1764.575,1.281847E-03,7.939748E-05,1.517675E-05,6.736068E-04,7.332610E-04,1.425531E-03
1766.503,1.069486E-03,-4.764599E-04,-7.299152E-06,4.991821E-04,5.691350E-04,1.035365E-03
1768.432,1.023716E-03,-1.512416E-04,4.983915E-05,4.471455E-04,4.142360E-04,9.191452E-04
1770.36,8.009589E-04,1.631290E-04,1.345035E-05,3.921388E-04,3.298590E-04,8.188152E-04
1772.289,5.897382E-04,7.821993E-05,3.158448E-06,2.865154E-04,3.189510E-04,6.927863E-04
1774.217,5.450352E-04,3.741945E-04,-6.277035E-05,2.086854E-04,2.678820E-04,5.786486E-04
1776.146,4.858755E-04,1.481911E-04,-6.838005E-05,1.352281E-04,1.151500E-05,3.395259E-04
1778.074,3.972395E-04,-5.930893E-04,-2.635465E-05,1.884943E-04,-9.582910E-05,2.596852E-04
1780.003,3.193538E-04,-3.027427E-04,-3.657925E-05,1.879775E-04,-1.286950E-05,2.387212E-04
1781.931,2.063827E-04,2.787509E-04,-1.201335E-05,-8.951098E-05,-1.936490E-04,-2.232331E-04
1783.86,1.457150E-04,1.969865E-04,9.781995E-05,-5.589617E-05,-1.746700E-04,-4.669660E-05
1785.788,8.968598E-05,-1.174979E-04,1.473668E-04,4.168529E-05,-1.027400E-05,3.246153E-04
1787.717,1.149629E-05,-3.524093E-04,2.054559E-04,-4.162979E-05,1.644110E-05,3.614183E-04
1789.645,5.905424E-05,-3.934723E-04,6.468115E-05,9.414562E-05,1.190940E-04,4.313767E-04
1791.574,8.661656E-05,1.016723E-04,-7.845548E-05,8.205854E-05,6.439620E-05,1.672644E-04
1793.502,2.163798E-04,1.920626E-04,-1.434633E-04,-3.315545E-05,9.256220E-06,-1.000919E-04
1795.431,1.767625E-04,-3.336227E-04,-1.119532E-04,2.615437E-05,-3.639220E-05,-1.141012E-04
1797.359,-3.104557E-05,-4.435004E-04,3.009991E-05,-1.072993E-04,-1.626790E-04,-2.230128E-04
1799.288,-1.070108E-04,8.506096E-05,2.868508E-05,0.000000E+00,-1.822840E-04,-5.257790E-05
1801.216,3.707807E-05,5.058562E-04,-1.100901E-05,4.705590E-05,-1.746350E-04,1.350990E-05
1803.145,3.284180E-05,4.575954E-04,-2.307914E-05,1.041691E-05,-1.109160E-04,-2.116620E-05
1805.073,-2.884437E-05,1.441736E-04,-6.937263E-05,-5.992779E-05,-8.879150E-06,-8.279885E-05
1807.002,1.596515E-04,3.821589E-04,-9.255906E-05,-6.952473E-06,0.000000E+00,-7.575817E-05
1808.93,8.548520E-05,8.213291E-04,2.678504E-05,1.133465E-04,-1.524010E-04,-2.669700E-05
1810.859,-1.156829E-04,6.193913E-04,1.933217E-06,2.066664E-05,-2.099760E-04,-1.600462E-04
1812.787,-5.490623E-05,-4.098747E-05,6.173472E-05,-1.757906E-04,-1.909630E-04,-2.333439E-04
1814.716,-1.181738E-05,-4.704632E-04,3.130380E-05,-1.799978E-04,-1.834880E-04,-1.869742E-04
1816.644,-2.056677E-04,-2.539140E-04,-1.487259E-04,-6.096335E-05,-1.609570E-04,-3.841802E-04
1818.573,-2.178198E-04,1.368082E-04,-3.531615E-05,4.656155E-05,-2.004980E-04,-2.150714E-04
1820.501,4.473091E-05,4.160864E-04,1.186491E-04,-2.646965E-05,-1.594330E-04,1.076354E-04
1822.43,1.453904E-04,6.022868E-05,1.112820E-04,-1.096400E-04,-1.425860E-05,1.148034E-04
1824.358,-4.073815E-05,6.523189E-05,1.292412E-04,-2.585798E-04,9.622870E-05,-2.760365E-05
1826.287,-4.624690E-05,-3.075819E-04,9.541528E-05,-2.809578E-04,6.061370E-05,-1.589597E-04
1828.215,-1.208245E-04,-6.342817E-04,-5.533913E-05,-1.762972E-04,-1.401020E-04,-3.403679E-04
1830.144,-1.114952E-04,-3.768141E-05,4.250860E-05,-2.425808E-04,-1.940360E-04,-3.059059E-04
1832.072,-3.030582E-05,6.689758E-04,6.344855E-06,-1.515665E-04,-1.303200E-04,-2.265865E-04
1834.001,1.358714E-04,2.983110E-04,-3.992997E-06,2.172025E-05,-1.572310E-04,-1.051860E-04
1835.929,2.545049E-04,3.654603E-04,9.734967E-05,-1.620475E-04,-2.301270E-04,-2.894843E-04
1837.858,3.408661E-04,8.166795E-04,4.996711E-05,-1.237593E-04,-2.049470E-04,-3.353182E-04
1839.786,3.987375E-04,9.071417E-04,-2.950182E-05,5.760985E-05,-6.478610E-05,-1.740720E-04
1841.715,4.141388E-04,4.911960E-04,-4.272367E-05,-7.386150E-06,-7.561560E-05,-1.025351E-04
