,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1348.02,1.156960E-02,5.649242E-03,2.185942E-03,3.260812E-03,4.186030E-04,1.151460E-02
1349.948,1.163585E-02,5.358343E-03,2.173882E-03,3.357778E-03,3.279178E-04,1.121792E-02
1351.877,1.176620E-02,5.162193E-03,2.328606E-03,3.591015E-03,2.575572E-04,1.133937E-02
1353.805,1.197509E-02,5.108673E-03,2.406648E-03,3.775969E-03,4.327213E-04,1.172401E-02
1355.734,1.215485E-02,5.000864E-03,2.580161E-03,4.056905E-03,5.798987E-04,1.221783E-02
1357.662,1.235941E-02,4.678879E-03,2.647381E-03,4.389254E-03,4.890145E-04,1.220453E-02
1359.591,1.245918E-02,4.584951E-03,2.481912E-03,4.641584E-03,3.245115E-04,1.203296E-02
1361.519,1.251105E-02,4.608312E-03,2.455402E-03,4.980805E-03,2.791020E-04,1.232362E-02
1363.448,1.279548E-02,4.462023E-03,2.544477E-03,5.223131E-03,3.030740E-04,1.253271E-02
1365.376,1.320971E-02,4.328424E-03,2.808693E-03,5.295199E-03,4.522963E-04,1.288461E-02
1367.305,1.363946E-02,4.338576E-03,3.188904E-03,5.408096E-03,6.536692E-04,1.358924E-02
1369.233,1.426963E-02,4.418088E-03,3.449306E-03,5.576928E-03,7.041287E-04,1.414845E-02
1371.161,1.462905E-02,4.490434E-03,3.466396E-03,5.663119E-03,6.426068E-04,1.426256E-02
1373.09,1.463868E-02,4.497064E-03,3.257149E-03,5.856104E-03,6.374416E-04,1.424776E-02
1375.019,1.421867E-02,4.471504E-03,2.798388E-03,5.826080E-03,7.369863E-04,1.383296E-02
1376.947,1.367688E-02,4.428573E-03,2.396548E-03,5.568398E-03,8.555892E-04,1.324911E-02
1378.875,1.296417E-02,4.334331E-03,2.148587E-03,5.239804E-03,8.417830E-04,1.256450E-02
1380.804,1.227926E-02,4.399993E-03,1.936367E-03,4.886257E-03,7.973154E-04,1.201993E-02
1382.733,1.183847E-02,4.502843E-03,1.846909E-03,4.364546E-03,8.450999E-04,1.155940E-02
1384.661,1.162118E-02,4.511747E-03,1.730690E-03,4.003698E-03,8.722237E-04,1.111836E-02
1386.589,1.161140E-02,4.461009E-03,1.778312E-03,3.840096E-03,8.786165E-04,1.095803E-02
1388.518,1.194697E-02,4.640018E-03,2.145703E-03,3.754999E-03,7.842859E-04,1.132501E-02
1390.447,1.265462E-02,4.886966E-03,2.493178E-03,3.869874E-03,7.574954E-04,1.200751E-02
1392.375,1.355921E-02,5.070922E-03,2.817441E-03,4.139960E-03,9.041752E-04,1.293250E-02
1394.303,1.464203E-02,5.302633E-03,3.269659E-03,4.414962E-03,9.819440E-04,1.396920E-02
1396.232,1.596493E-02,5.450464E-03,3.865671E-03,4.838027E-03,8.595174E-04,1.501368E-02
1398.161,1.731315E-02,5.714729E-03,4.508195E-03,5.268404E-03,9.081719E-04,1.639950E-02
1400.089,1.819435E-02,5.872291E-03,4.844243E-03,5.644591E-03,1.026917E-03,1.738804E-02
1402.017,1.834299E-02,5.990345E-03,4.728393E-03,5.935905E-03,1.013436E-03,1.766808E-02
1403.946,1.789305E-02,6.268329E-03,4.297391E-03,5.957291E-03,9.974989E-04,1.752051E-02
1405.875,1.716189E-02,6.505694E-03,3.944677E-03,5.718018E-03,9.053034E-04,1.707369E-02
1407.803,1.643392E-02,6.586980E-03,3.527946E-03,5.486064E-03,8.271132E-04,1.642810E-02
1409.731,1.585204E-02,6.614962E-03,3.002153E-03,5.174637E-03,7.843430E-04,1.557610E-02
1411.66,1.527896E-02,6.581827E-03,2.725067E-03,4.762235E-03,6.819335E-04,1.475106E-02
1413.589,1.474719E-02,6.616212E-03,2.559569E-03,4.510016E-03,5.583676E-04,1.424416E-02
1415.517,1.431372E-02,6.739308E-03,2.300879E-03,4.386557E-03,5.831487E-04,1.400989E-02
1417.445,1.390238E-02,6.783262E-03,1.985884E-03,4.080229E-03,6.666356E-04,1.351601E-02
1419.374,1.337864E-02,6.853501E-03,1.849482E-03,3.865372E-03,6.053897E-04,1.317374E-02
1421.302,1.300332E-02,6.748051E-03,1.887778E-03,3.681305E-03,5.237367E-04,1.284087E-02
1423.231,1.281215E-02,6.598600E-03,1.922365E-03,3.327938E-03,5.177439E-04,1.236665E-02
1425.159,1.267223E-02,6.547323E-03,2.057902E-03,3.069175E-03,5.854806E-04,1.225988E-02
1427.088,1.246958E-02,6.653990E-03,1.977550E-03,2.996006E-03,6.351653E-04,1.226271E-02
1429.016,1.207724E-02,6.518213E-03,1.883915E-03,2.868134E-03,5.236644E-04,1.179393E-02
1430.945,1.169620E-02,6.339189E-03,1.916901E-03,2.730936E-03,5.425016E-04,1.152953E-02
1432.873,1.144908E-02,6.170535E-03,1.973657E-03,2.548610E-03,5.188150E-04,1.121162E-02
1434.802,1.101894E-02,5.970834E-03,1.935692E-03,2.346312E-03,4.001780E-04,1.065302E-02
1436.73,1.058356E-02,5.916973E-03,1.801730E-03,2.019674E-03,4.533918E-04,1.019177E-02
1438.659,1.022928E-02,5.821462E-03,1.905221E-03,1.830645E-03,4.686081E-04,1.002594E-02
1440.587,9.854636E-03,5.648141E-03,1.968397E-03,1.728990E-03,3.936867E-04,9.739215E-03
1442.516,9.464434E-03,5.522080E-03,1.910076E-03,1.662857E-03,2.746874E-04,9.369700E-03
1444.444,9.106091E-03,5.508349E-03,1.903800E-03,1.542656E-03,2.595754E-04,9.214380E-03
1446.373,8.740381E-03,5.350423E-03,1.923555E-03,1.372265E-03,1.640618E-04,8.810305E-03
1448.301,8.554500E-03,5.254861E-03,1.899932E-03,1.199083E-03,1.072343E-04,8.461111E-03
1450.23,8.601518E-03,5.312792E-03,1.839011E-03,1.039663E-03,1.651886E-04,8.356654E-03
1452.158,8.629392E-03,5.467183E-03,1.780236E-03,9.644781E-04,1.480247E-04,8.359922E-03
1454.087,8.600250E-03,5.512242E-03,1.763197E-03,8.109932E-04,9.597553E-05,8.182407E-03
1456.015,8.319685E-03,5.374065E-03,1.383319E-03,4.867626E-04,2.193006E-04,7.463447E-03
1457.944,7.863548E-03,5.253392E-03,1.295754E-03,3.442332E-04,2.791931E-04,7.172573E-03
1459.872,7.309454E-03,4.903922E-03,1.430157E-03,4.252330E-04,2.257014E-04,6.985013E-03
1461.801,6.512158E-03,4.390112E-03,1.264238E-03,5.109591E-04,2.348396E-04,6.400149E-03
1463.729,5.685445E-03,3.949435E-03,1.014711E-03,4.254646E-04,1.273282E-04,5.516939E-03
1465.658,4.998347E-03,3.477367E-03,9.497905E-04,2.766641E-04,2.156889E-05,4.725391E-03
1467.586,4.409767E-03,3.093538E-03,8.772433E-04,2.415733E-04,3.100110E-05,4.243355E-03
1469.515,3.911460E-03,2.758364E-03,7.347207E-04,2.606883E-04,6.725804E-05,3.821031E-03
1471.443,3.378544E-03,2.291159E-03,5.885785E-04,1.371361E-04,1.022902E-04,3.119164E-03
1473.372,2.930472E-03,1.880564E-03,5.102159E-04,7.379641E-05,7.475140E-05,2.539328E-03
1475.3,2.694605E-03,1.783050E-03,5.724867E-04,1.144758E-04,2.509941E-05,2.495112E-03
1477.229,2.488912E-03,1.637840E-03,6.272001E-04,1.157571E-04,-7.997015E-05,2.300827E-03
1479.157,2.192018E-03,1.388629E-03,6.481889E-04,2.128827E-04,-7.650644E-05,2.173194E-03
1481.086,1.971741E-03,1.178585E-03,6.415743E-04,2.900066E-04,-3.439130E-05,2.075775E-03
1483.014,1.837077E-03,9.936863E-04,5.592011E-04,1.347400E-04,2.214871E-05,1.709776E-03
1484.943,1.616590E-03,8.625593E-04,5.387225E-04,5.420964E-05,5.674635E-05,1.512238E-03
1486.871,1.519282E-03,8.136479E-04,6.303723E-04,5.696182E-05,4.340077E-05,1.544383E-03
1488.8,1.428529E-03,6.711422E-04,6.461927E-04,5.793210E-05,6.553261E-05,1.440800E-03
1490.728,1.297512E-03,4.885542E-04,7.007915E-04,-4.530360E-05,1.198630E-04,1.263905E-03
1492.657,1.269875E-03,3.976636E-04,7.510619E-04,7.823770E-05,9.202546E-05,1.318989E-03
1494.585,1.235293E-03,3.590037E-04,7.095727E-04,1.525450E-04,-4.508073E-05,1.176041E-03
1496.514,1.116460E-03,3.047438E-04,6.727171E-04,2.096710E-05,-1.723666E-04,8.260614E-04
1498.442,1.166263E-03,2.777980E-04,7.617379E-04,2.179510E-05,-1.113380E-04,9.499930E-04
1500.371,1.353349E-03,2.183518E-04,8.641853E-04,2.010852E-04,2.307668E-06,1.285930E-03
1502.299,1.490203E-03,1.680891E-04,1.028592E-03,1.221315E-04,-4.365452E-05,1.275158E-03
1504.228,1.479096E-03,9.518243E-05,1.076574E-03,-7.629940E-05,-1.077965E-04,9.876601E-04
1506.156,1.493815E-03,-1.325158E-05,1.028281E-03,-1.376660E-04,-2.519660E-05,8.521671E-04
1508.085,1.866136E-03,-6.909734E-05,1.390600E-03,-1.297532E-04,-1.009691E-04,1.090780E-03
1510.013,2.504969E-03,-9.320442E-05,1.958527E-03,-3.136137E-05,-1.349729E-04,1.698988E-03
1511.942,3.240157E-03,-1.180180E-04,2.705769E-03,2.710212E-05,-3.739530E-05,2.577458E-03
1513.87,4.136948E-03,-3.367494E-05,3.685510E-03,1.282223E-04,-6.400597E-06,3.773656E-03
1515.799,5.219145E-03,4.721870E-05,4.740999E-03,6.932064E-05,4.465440E-05,4.902193E-03
1517.727,6.669294E-03,6.204025E-05,6.145021E-03,2.609861E-05,6.763110E-05,6.300791E-03
1519.656,8.275907E-03,3.819059E-05,7.739673E-03,4.992285E-05,9.322850E-05,7.921015E-03
1521.584,9.616609E-03,1.545383E-05,9.222253E-03,-1.199590E-04,1.213100E-05,9.129879E-03
1523.513,1.045833E-02,-1.248979E-05,1.019750E-02,-2.244990E-04,-1.044500E-05,9.950062E-03
1525.441,1.016293E-02,-4.761789E-05,9.941611E-03,-1.487273E-04,7.034990E-05,9.815616E-03
1527.37,8.663826E-03,-2.419139E-05,8.584314E-03,2.532850E-06,8.872245E-05,8.651378E-03
1529.298,6.801145E-03,4.887331E-05,6.731902E-03,7.559339E-05,-4.333747E-05,6.813031E-03
1531.227,5.016034E-03,9.711321E-05,5.077674E-03,-3.687534E-05,-1.142805E-04,5.023631E-03
1533.155,3.431922E-03,-3.631894E-06,3.570394E-03,-6.951120E-05,-4.999132E-05,3.447259E-03
1535.084,2.242171E-03,-1.160474E-04,2.380218E-03,5.564220E-06,1.166277E-04,2.386363E-03
1537.012,1.333282E-03,-1.255269E-04,1.426363E-03,-2.425684E-05,1.005334E-04,1.377113E-03
1538.941,6.526107E-04,-3.127019E-05,5.674173E-04,-8.793412E-05,6.053332E-05,5.087464E-04
1540.869,2.545091E-04,5.404306E-06,5.524615E-05,-8.806480E-06,6.426810E-05,1.161121E-04
1542.798,5.514384E-05,-4.425309E-05,-1.165954E-04,3.914284E-05,9.253928E-05,-2.916643E-05
1544.726,-8.423086E-05,6.759951E-05,-1.072257E-04,7.774378E-05,1.248583E-04,1.629759E-04
1546.655,-2.007677E-04,1.177175E-04,-2.759247E-06,2.165324E-04,2.138929E-04,5.453836E-04
1548.583,-2.162119E-04,3.563512E-05,5.334255E-05,2.361114E-04,2.455578E-04,5.706469E-04
1550.512,-7.174366E-05,-4.098331E-05,8.078368E-06,2.269347E-04,2.695952E-04,4.636249E-04
1552.44,-3.355686E-05,-2.417988E-05,-3.974909E-05,1.652534E-04,2.499128E-04,3.512372E-04
1554.369,-1.453897E-04,5.965869E-05,-9.096360E-05,9.354590E-05,2.388551E-04,3.010961E-04
1556.297,-2.834849E-04,8.505312E-05,-1.104081E-04,-1.788370E-05,3.321609E-04,2.889223E-04
1558.226,-4.431913E-04,-5.723306E-06,-1.857316E-04,-1.831375E-04,3.210017E-04,-5.359067E-05
1560.154,-4.282327E-04,7.910122E-06,1.753320E-05,-5.897130E-05,2.808818E-04,2.473538E-04
1562.083,-2.119159E-04,9.054869E-05,1.682739E-04,5.413660E-05,3.005090E-04,6.134681E-04
1564.011,-1.851913E-04,7.510781E-05,7.433677E-05,6.148830E-05,2.632435E-04,4.741764E-04
1565.94,-2.369835E-04,7.669492E-05,9.154931E-05,9.017635E-05,3.400651E-04,5.984857E-04
1567.868,-2.082459E-04,3.353799E-05,1.325018E-04,1.447084E-05,4.760385E-04,6.565491E-04
1569.797,-1.703211E-04,-1.195690E-05,7.709658E-05,3.148530E-05,4.675639E-04,5.641888E-04
1571.725,-3.528852E-05,-1.219338E-04,7.619905E-05,1.631669E-04,4.310475E-04,5.484796E-04
1573.654,3.239333E-05,-1.711427E-04,8.857285E-05,1.575313E-04,4.682710E-04,5.432325E-04
1575.582,3.192788E-05,-9.963164E-05,4.511532E-05,3.564543E-05,6.198558E-04,6.009849E-04
1577.511,2.719297E-04,4.367146E-05,2.888613E-04,-6.422770E-05,6.915616E-04,9.598667E-04
1579.439,5.077890E-04,1.838725E-04,4.891826E-04,-7.704492E-05,5.530407E-04,1.149051E-03
1581.368,6.810823E-04,1.388606E-04,6.504197E-04,-1.178396E-04,4.286335E-04,1.100074E-03
1583.296,7.528679E-04,8.747372E-05,7.346910E-04,-5.766669E-06,3.589389E-04,1.175337E-03
1585.225,5.835749E-04,-7.272918E-05,6.462751E-04,1.651419E-05,4.375042E-04,1.027564E-03
1587.153,2.861642E-04,-1.923931E-04,5.074294E-04,-7.408692E-05,7.696118E-04,1.010561E-03
1589.082,5.314094E-05,-8.755648E-05,2.473894E-04,-9.236603E-05,7.791990E-04,8.466659E-04
1591.01,-7.133551E-05,1.738298E-05,7.013673E-05,3.464962E-05,5.901191E-04,7.122885E-04
1592.939,-2.486807E-04,1.044131E-04,-5.013619E-05,1.146563E-05,5.615917E-04,6.273342E-04
1594.867,-2.048871E-04,1.864295E-04,1.651694E-05,-5.462822E-05,5.367510E-04,6.850692E-04
1596.796,-5.109045E-05,1.347166E-04,9.556106E-05,-2.534472E-05,5.897530E-04,7.946859E-04
1598.724,-1.107528E-04,4.514906E-05,2.280138E-04,-2.850224E-05,5.869864E-04,8.316471E-04
1600.653,6.607441E-06,-1.450863E-06,3.667169E-04,-8.176456E-05,4.731551E-04,7.566566E-04
1602.581,2.086938E-04,-4.311451E-05,6.102036E-04,-1.477288E-04,4.464939E-04,8.658542E-04
1604.51,4.903533E-04,2.148468E-05,9.413657E-04,-2.319692E-05,5.503369E-04,1.489990E-03
1606.438,8.119052E-04,4.736131E-05,1.273694E-03,1.741365E-04,4.751123E-04,1.970304E-03
1608.367,1.217470E-03,7.502849E-05,1.548469E-03,2.292037E-04,3.519527E-04,2.204654E-03
1610.295,1.662754E-03,5.128131E-06,1.871897E-03,3.177431E-04,4.415363E-04,2.636305E-03
1612.224,2.025194E-03,-7.281669E-05,2.200131E-03,4.944077E-04,5.520507E-04,3.173773E-03
1614.152,2.462285E-03,-4.340705E-05,2.403093E-03,5.150864E-04,5.606705E-04,3.435443E-03
1616.081,2.987757E-03,-5.194098E-05,2.663975E-03,4.200112E-04,5.430987E-04,3.575144E-03
1618.009,3.461672E-03,1.705310E-04,3.442236E-03,5.581710E-04,6.283729E-04,4.799311E-03
1619.938,3.931105E-03,2.518946E-04,4.074367E-03,7.049731E-04,6.835787E-04,5.714813E-03
1621.866,4.527550E-03,1.526859E-05,4.342318E-03,7.363231E-04,6.400706E-04,5.733980E-03
1623.795,5.209494E-03,-1.299728E-04,4.696823E-03,7.865646E-04,6.949128E-04,6.048328E-03
1625.723,5.845363E-03,-4.402381E-05,5.231549E-03,9.529215E-04,7.663683E-04,6.906815E-03
1627.652,6.530224E-03,-1.096625E-04,5.560105E-03,1.042826E-03,7.923955E-04,7.285664E-03
1629.58,7.444595E-03,-8.010103E-05,6.000322E-03,1.120461E-03,6.996944E-04,7.740375E-03
1631.509,8.259437E-03,9.230754E-05,6.654691E-03,1.385365E-03,6.591393E-04,8.791503E-03
1633.437,8.667468E-03,1.571790E-04,7.104483E-03,1.494365E-03,8.301287E-04,9.586156E-03
1635.366,9.328020E-03,-1.829046E-05,7.508147E-03,1.478688E-03,9.237668E-04,9.892312E-03
1637.294,1.041697E-02,1.132897E-05,8.174734E-03,1.688128E-03,9.146193E-04,1.078881E-02
1639.223,1.125813E-02,9.811654E-05,8.951288E-03,1.864016E-03,8.690945E-04,1.178251E-02
1641.151,1.214757E-02,1.295480E-04,9.754735E-03,1.914583E-03,8.626390E-04,1.266150E-02
1643.08,1.336191E-02,2.009805E-04,1.050620E-02,1.837412E-03,8.710322E-04,1.341562E-02
1645.008,1.467520E-02,1.791720E-04,1.141398E-02,1.842870E-03,8.282696E-04,1.426429E-02
1646.937,1.595078E-02,1.497355E-04,1.252983E-02,2.047475E-03,8.034128E-04,1.553045E-02
1648.865,1.724305E-02,1.277390E-04,1.376426E-02,2.193579E-03,8.163553E-04,1.690193E-02
1650.794,1.863142E-02,1.809655E-04,1.465037E-02,2.212971E-03,7.543005E-04,1.779861E-02
1652.722,2.012599E-02,1.319960E-04,1.548134E-02,2.233401E-03,8.325439E-04,1.867928E-02
1654.651,2.165269E-02,1.688600E-04,1.689777E-02,2.358909E-03,8.538251E-04,2.027937E-02
1656.579,2.267829E-02,3.312907E-04,1.808546E-02,2.499530E-03,8.576016E-04,2.177388E-02
1658.508,2.359898E-02,4.159060E-04,1.890409E-02,2.741439E-03,7.943448E-04,2.285578E-02
1660.436,2.426256E-02,4.476220E-04,1.934818E-02,2.832606E-03,7.582973E-04,2.338670E-02
1662.365,2.437686E-02,2.833881E-04,1.922359E-02,2.926563E-03,8.515224E-04,2.328507E-02
1664.293,2.399166E-02,2.139348E-04,1.883128E-02,3.008896E-03,8.834039E-04,2.293751E-02
1666.222,2.327025E-02,3.093833E-04,1.823656E-02,3.124267E-03,7.959621E-04,2.246618E-02
1668.15,2.218299E-02,2.851721E-04,1.706419E-02,3.159586E-03,7.838936E-04,2.129284E-02
1670.079,2.075425E-02,2.431721E-05,1.547638E-02,3.206293E-03,8.240737E-04,1.953106E-02
1672.007,1.915116E-02,6.062266E-05,1.378849E-02,3.350197E-03,9.373822E-04,1.813669E-02
1673.936,1.738253E-02,1.793976E-04,1.189330E-02,3.575775E-03,1.060558E-03,1.670903E-02
1675.864,1.554653E-02,1.067887E-04,1.003773E-02,3.927597E-03,1.092688E-03,1.516481E-02
1677.793,1.390364E-02,1.590295E-04,8.196817E-03,4.321068E-03,1.128675E-03,1.380559E-02
1679.721,1.253022E-02,2.225015E-04,6.339871E-03,4.712398E-03,1.187672E-03,1.246244E-02
1681.65,1.153302E-02,1.078341E-04,4.595116E-03,5.159081E-03,1.301143E-03,1.116317E-02
1683.578,1.075105E-02,-1.200108E-04,3.047535E-03,5.466265E-03,1.485499E-03,9.879289E-03
1685.507,1.041594E-02,-1.775869E-04,2.245593E-03,5.940105E-03,1.588699E-03,9.596811E-03
1687.435,1.048141E-02,-1.352248E-04,1.780973E-03,6.605938E-03,1.767088E-03,1.001877E-02
1689.364,1.071684E-02,-6.617870E-05,1.245209E-03,7.237678E-03,1.976555E-03,1.039326E-02
1691.292,1.121124E-02,3.485324E-05,8.310160E-04,7.846556E-03,2.129315E-03,1.084174E-02
1693.221,1.176352E-02,-4.823180E-05,4.491751E-04,8.556707E-03,2.249633E-03,1.120728E-02
1695.149,1.242552E-02,-4.949477E-05,7.100083E-05,9.097579E-03,2.293651E-03,1.141274E-02
1697.078,1.348453E-02,-7.328081E-05,-2.015605E-05,9.927572E-03,2.413849E-03,1.224798E-02
1699.006,1.429823E-02,-1.330376E-04,-1.926613E-04,1.075544E-02,2.665096E-03,1.309484E-02
1700.935,1.488886E-02,-1.261709E-04,-1.502052E-04,1.151463E-02,2.844529E-03,1.408278E-02
1702.863,1.537230E-02,-3.669429E-05,8.432151E-05,1.208237E-02,3.084406E-03,1.521441E-02
1704.792,1.558836E-02,-2.545863E-05,5.842002E-05,1.209470E-02,3.184417E-03,1.531208E-02
1706.72,1.568907E-02,7.081896E-06,1.244461E-04,1.169628E-02,3.331324E-03,1.515913E-02
1708.649,1.546584E-02,1.134618E-04,1.547499E-04,1.113998E-02,3.441919E-03,1.485011E-02
1710.577,1.492438E-02,-5.005192E-05,6.486692E-05,1.037271E-02,3.517880E-03,1.390541E-02
1712.505,1.423166E-02,-2.148786E-04,-3.411603E-05,9.613932E-03,3.686066E-03,1.305100E-02
1714.434,1.345712E-02,-1.579777E-04,-6.267323E-05,9.143787E-03,3.667635E-03,1.259077E-02
1716.363,1.263241E-02,-1.023175E-04,-2.059964E-04,8.516423E-03,3.582139E-03,1.179025E-02
1718.291,1.191078E-02,-5.774288E-05,-1.301212E-04,7.762902E-03,3.664511E-03,1.123955E-02
1720.219,1.139630E-02,-1.077448E-05,1.511998E-04,7.246614E-03,3.791916E-03,1.117896E-02
1722.148,1.093988E-02,-8.837744E-05,1.947445E-04,6.739106E-03,3.726359E-03,1.057183E-02
1724.077,1.044412E-02,-7.407481E-05,1.618122E-04,6.213264E-03,3.530931E-03,9.831932E-03
1726.005,9.740416E-03,7.079640E-05,9.302113E-05,5.836814E-03,3.483895E-03,9.484527E-03
1727.933,8.945874E-03,1.741831E-04,1.313801E-04,5.296457E-03,3.415878E-03,9.017898E-03
1729.862,8.256803E-03,6.887213E-05,1.279388E-04,4.766943E-03,3.161637E-03,8.125391E-03
1731.791,7.540443E-03,-9.066503E-05,-1.735746E-05,4.298324E-03,2.950470E-03,7.140772E-03
1733.719,6.688823E-03,-2.219944E-04,-1.758241E-04,3.633098E-03,2.823831E-03,6.059110E-03
1735.647,6.037315E-03,-1.164462E-04,-5.261673E-05,3.358852E-03,2.628005E-03,5.817794E-03
1737.576,5.321299E-03,-4.692597E-06,4.424948E-05,3.169568E-03,2.332252E-03,5.541377E-03
1739.505,4.655033E-03,-6.016488E-05,-5.704324E-06,2.731922E-03,1.972580E-03,4.638633E-03
1741.433,4.173315E-03,-4.450894E-05,4.016504E-05,2.317153E-03,1.687090E-03,3.999899E-03
1743.361,3.573639E-03,1.639609E-05,9.669541E-05,1.897867E-03,1.502288E-03,3.513246E-03
1745.29,3.030635E-03,1.553811E-05,1.263569E-04,1.713048E-03,1.297576E-03,3.152519E-03
1747.219,2.482483E-03,-6.121507E-05,-4.553414E-05,1.585335E-03,1.058558E-03,2.537143E-03
1749.147,1.980370E-03,-4.618854E-05,-8.732714E-05,1.260342E-03,8.024644E-04,1.929291E-03
1751.075,1.589559E-03,-1.376556E-04,-1.211614E-05,8.990453E-04,7.030781E-04,1.452352E-03
1753.004,1.404579E-03,-4.313899E-05,1.671359E-04,7.501491E-04,5.386753E-04,1.412821E-03
1754.932,1.179512E-03,8.032565E-05,1.512049E-04,6.597474E-04,4.466505E-04,1.337928E-03
1756.861,1.009802E-03,1.514422E-04,5.329186E-05,5.792582E-04,4.356198E-04,1.219612E-03
1758.789,8.593714E-04,2.082935E-04,2.103724E-05,4.964595E-04,3.976080E-04,1.123398E-03
1760.718,6.362787E-04,2.310586E-04,4.123952E-05,4.939163E-04,2.676229E-04,1.033837E-03
1762.646,4.224243E-04,2.821621E-04,1.787259E-05,4.097016E-04,1.907804E-04,9.005167E-04
1764.575,3.308906E-04,2.484472E-04,-1.013813E-05,2.815371E-04,1.729891E-04,6.928352E-04
1766.503,1.544039E-04,9.203949E-06,-5.066406E-05,9.761693E-05,3.547727E-05,9.163409E-05
1768.432,-5.599183E-05,-1.424716E-04,1.107122E-05,1.592190E-05,3.476884E-05,-8.070961E-05
1770.36,-2.075393E-04,-8.549030E-05,1.027413E-04,9.053374E-05,1.152090E-04,2.229937E-04
1772.289,-1.167952E-04,7.196218E-05,3.829257E-05,1.033081E-05,1.054796E-04,2.260652E-04
1774.217,-7.808196E-06,1.635118E-04,3.241368E-05,6.959944E-05,-2.783432E-05,2.376906E-04
1776.146,-4.907493E-05,1.476166E-04,2.840814E-05,2.818273E-05,-1.031342E-04,1.010733E-04
1778.074,2.807900E-05,1.373206E-04,1.046118E-04,-1.804599E-05,-2.118159E-04,1.207055E-05
1780.003,-6.877553E-05,2.311710E-04,1.072263E-04,6.822101E-05,-1.027688E-04,3.038495E-04
1781.931,-1.721445E-04,3.756024E-04,-1.333501E-05,1.222321E-04,-1.127980E-05,4.732197E-04
1783.86,-2.092587E-04,2.312954E-04,-6.837054E-05,8.416948E-05,-4.654995E-05,2.005444E-04
1785.788,-6.395559E-05,3.037756E-05,1.438812E-04,-2.359334E-05,-9.426731E-06,1.412386E-04
1787.717,1.106683E-04,-1.682701E-05,2.218016E-04,4.617306E-05,6.675504E-05,3.179027E-04
1789.645,2.186780E-04,-4.210611E-05,6.300031E-05,2.035804E-05,1.841567E-04,2.254089E-04
1791.574,1.177956E-04,-4.587628E-05,-2.775777E-05,-8.046306E-05,1.729537E-04,1.885661E-05
1793.502,-6.429123E-05,6.150329E-06,-4.100056E-05,-7.907008E-05,8.130228E-05,-3.261804E-05
1795.431,-6.092835E-06,1.268046E-05,-6.014387E-05,-7.531259E-05,9.621395E-06,-1.131546E-04
1797.359,1.175987E-05,1.138381E-04,-9.018067E-05,3.165330E-05,3.264255E-06,5.857496E-05
1799.288,1.932587E-05,1.736081E-04,-7.127998E-05,1.376714E-04,4.066977E-05,2.806693E-04
1801.216,1.703750E-04,1.321912E-04,-3.859577E-05,5.971440E-05,-5.177167E-06,1.481327E-04
1803.145,2.039375E-04,5.416684E-05,1.851292E-05,2.134700E-06,8.786350E-06,8.360081E-05
1805.073,8.682847E-05,2.444574E-05,1.807161E-04,8.369710E-05,1.059590E-04,3.948180E-04
1807.002,8.978237E-05,-2.386313E-05,1.849764E-04,5.818860E-05,-2.578207E-05,1.935198E-04
1808.93,1.358856E-04,-1.143473E-04,7.345355E-05,5.497110E-05,-9.247881E-05,-7.840148E-05
1810.859,2.178147E-05,-2.547163E-04,3.897889E-05,2.230752E-04,8.449301E-05,9.183080E-05
1812.787,4.368397E-05,-2.268633E-04,2.661008E-05,2.491907E-04,1.100430E-04,1.589805E-04
1814.716,-4.101835E-06,-6.619250E-05,5.358841E-05,1.222779E-04,-1.060749E-04,3.598953E-06
1816.644,-1.520385E-04,-7.472175E-05,1.655686E-04,5.739250E-05,-1.804934E-04,-3.225407E-05
1818.573,-5.573113E-05,-1.237402E-04,1.102799E-04,-2.243100E-06,-3.650496E-06,-1.935382E-05
1820.501,7.886382E-05,-2.311116E-06,1.806213E-05,1.395293E-04,9.432464E-05,2.496050E-04
1822.43,1.584196E-04,1.345876E-04,-2.551653E-05,2.099019E-04,6.016407E-05,3.791370E-04
1824.358,7.732792E-05,8.552972E-05,-4.001497E-05,1.607626E-04,-5.281689E-05,1.534605E-04
1826.287,3.286080E-05,9.792760E-05,-6.829297E-05,2.391359E-04,-1.352761E-04,1.334945E-04
1828.215,9.991932E-05,1.387736E-04,-1.495770E-04,1.178325E-04,-1.542033E-04,-4.717424E-05
1830.144,-1.153670E-05,7.398514E-05,-1.234070E-04,4.147110E-05,-8.520769E-05,-9.315843E-05
1832.072,1.320351E-04,1.103983E-04,-2.358897E-05,1.374723E-04,-5.781352E-06,2.185003E-04
1834.001,2.763504E-04,2.884429E-04,1.654620E-04,1.170695E-04,8.470468E-05,6.556791E-04
1835.929,1.050815E-04,2.858232E-04,1.250140E-04,-3.389080E-04,-1.661284E-06,7.026796E-05
1837.858,7.784020E-05,3.253714E-04,9.442103E-05,-4.475928E-04,1.048189E-04,7.701852E-05
1839.786,9.824092E-05,5.252655E-04,1.323620E-04,-7.115550E-05,2.768416E-04,8.633136E-04
1841.715,1.248529E-04,6.730689E-04,-1.891397E-05,1.070840E-04,2.581967E-04,1.019436E-03
