date,Real Upper Band,Real Middle Band,Real Lower Band
2005-06-30,121.9675,120.3895,118.8115
2005-07-01,121.978,120.3585,118.739
2005-07-05,121.9946,120.381,118.7674
2005-07-06,122.0066,120.3485,118.6904
2005-07-07,122.0066,120.3505,118.6944
2005-07-08,122.1014,120.3925,118.6836
2005-07-11,122.3129,120.4795,118.6461
2005-07-12,122.5548,120.5635,118.5722
2005-07-13,122.7914,120.642,118.4926
2005-07-14,123.0942,120.733,118.3718
2005-07-15,123.3256,120.805,118.2844
2005-07-18,123.4544,120.8545,118.2546
2005-07-19,123.6944,120.9355,118.1766
2005-07-20,123.9954,121.034,118.0726
2005-07-21,124.1358,121.0915,118.0472
2005-07-22,124.4422,121.2755,118.1088
2005-07-25,124.5731,121.486,118.3989
2005-07-26,124.6873,121.6955,118.7037
2005-07-27,124.9136,121.8775,118.8414
2005-07-28,125.2136,122.1145,119.0154
2005-07-29,125.2066,122.3425,119.4784
2005-08-01,125.1549,122.5485,119.9421
2005-08-02,125.2875,122.7435,120.1995
2005-08-03,125.2074,123.0055,120.8036
2005-08-04,124.909,123.194,121.479
2005-08-05,124.7667,123.272,121.7773
2005-08-08,124.7045,123.3075,121.9105
2005-08-09,124.6758,123.364,122.0522
2005-08-10,124.6493,123.409,122.1687
2005-08-11,124.685,123.4545,122.224
2005-08-12,124.6776,123.4655,122.2534
2005-08-15,124.6453,123.539,122.4327
2005-08-16,124.7301,123.4985,122.2669
2005-08-17,124.7922,123.4365,122.0808
2005-08-18,124.8394,123.41,121.9806
2005-08-19,124.8414,123.3565,121.8716
2005-08-22,124.854,123.3205,121.787
2005-08-23,124.8695,123.2655,121.6615
2005-08-24,124.9619,123.1335,121.3051
2005-08-25,124.8061,122.9845,121.1629
2005-08-26,124.8615,122.8355,120.8095
2005-08-29,124.786,122.7375,120.689
2005-08-30,124.5973,122.5705,120.5437
2005-08-31,124.235,122.4635,120.692
2005-09-01,124.0775,122.402,120.7265
2005-09-02,124.0333,122.3715,120.7097
2005-09-06,124.1813,122.424,120.6667
2005-09-07,124.2776,122.45,120.6224
2005-09-08,124.3039,122.4585,120.6131
2005-09-09,124.4839,122.4975,120.5111
2005-09-12,124.6956,122.562,120.4284
2005-09-13,124.6698,122.554,120.4382
2005-09-14,124.7322,122.604,120.4758
2005-09-15,124.7839,122.6515,120.5191
2005-09-16,124.8691,122.717,120.5649
2005-09-19,124.9028,122.748,120.5932
2005-09-20,124.9003,122.727,120.5537
2005-09-21,124.9667,122.6605,120.3543
2005-09-22,124.9527,122.67,120.3873
2005-09-23,124.9602,122.6625,120.3648
2005-09-26,124.8906,122.7035,120.5164
2005-09-27,124.8974,122.6965,120.4956
2005-09-28,124.8508,122.7275,120.6042
2005-09-29,124.854,122.7315,120.609
2005-09-30,124.8825,122.759,120.6355
2005-10-03,124.8887,122.7755,120.6623
2005-10-04,124.8234,122.6515,120.4796
2005-10-05,124.8957,122.4375,119.9793
2005-10-06,125.0025,122.2225,119.4425
2005-10-07,124.7504,121.973,119.1956
2005-10-10,124.6059,121.6855,118.7651
2005-10-11,124.5216,121.424,118.3264
2005-10-12,124.5606,121.1385,117.7164
2005-10-13,124.5028,120.8525,117.2022
2005-10-14,124.1666,120.611,117.0554
2005-10-17,123.8333,120.412,116.9907
2005-10-18,123.7124,120.2005,116.6886
2005-10-19,123.6448,120.144,116.6432
2005-10-20,123.5742,119.9605,116.3468
2005-10-21,123.4257,119.795,116.1643
2005-10-24,123.2529,119.714,116.1751
2005-10-25,123.06,119.6225,116.185
2005-10-26,122.8147,119.5075,116.2003
2005-10-27,122.3024,119.2795,116.2566
2005-10-28,121.6193,119.1175,116.6157
2005-10-31,120.9884,118.994,116.9996
2005-11-01,120.8092,118.9575,117.1058
2005-11-02,121.2665,119.0635,116.8605
2005-11-03,121.8269,119.217,116.6071
2005-11-04,122.2389,119.342,116.4451
2005-11-07,122.6569,119.5235,116.3901
2005-11-08,123.015,119.7135,116.412
2005-11-09,123.2917,119.958,116.6243
2005-11-10,123.6847,120.2535,116.8223
2005-11-11,124.1784,120.508,116.8376
2005-11-14,124.5966,120.737,116.8774
2005-11-15,124.7702,121.008,117.2458
2005-11-16,125.0596,121.1935,117.3274
2005-11-17,125.3306,121.542,117.7534
2005-11-18,125.6483,121.892,118.1357
2005-11-21,126.1844,122.182,118.1796
2005-11-22,126.7259,122.511,118.2961
2005-11-23,127.286,122.894,118.502
2005-11-25,127.5248,123.3455,119.1662
2005-11-28,127.6923,123.667,119.6417
2005-11-29,127.7755,123.965,120.1545
2005-11-30,127.7154,124.211,120.7066
2005-12-01,127.9299,124.458,120.9861
2005-12-02,128.1556,124.687,121.2184
2005-12-05,128.2601,124.9105,121.5609
2005-12-06,128.3496,125.14,121.9304
2005-12-07,128.2713,125.3325,122.3937
2005-12-08,128.1329,125.513,122.8931
2005-12-09,128.1045,125.6625,123.2205
2005-12-12,128.0973,125.797,123.4967
2005-12-13,128.1529,125.978,123.8031
2005-12-14,128.1283,126.2065,124.2847
2005-12-15,127.942,126.404,124.866
2005-12-16,127.7992,126.49,125.1808
2005-12-19,127.7283,126.519,125.3097
2005-12-20,127.7234,126.5225,125.3216
2005-12-21,127.7255,126.509,125.2925
2005-12-22,127.6883,126.492,125.2957
2005-12-23,127.6408,126.4735,125.3062
2005-12-27,127.6791,126.4355,125.1919
2005-12-28,127.6895,126.4185,125.1475
2005-12-29,127.7164,126.4075,125.0986
2005-12-30,127.838,126.2985,124.759
2006-01-03,127.8211,126.291,124.7609
2006-01-04,127.9153,126.327,124.7387
2006-01-05,127.996,126.355,124.714
2006-01-06,128.3416,126.473,124.6044
2006-01-09,128.7151,126.6115,124.5079
2006-01-10,129.0618,126.74,124.4182
2006-01-11,129.4546,126.883,124.3114
2006-01-12,129.6574,126.9575,124.2576
2006-01-13,129.7813,127.001,124.2207
2006-01-17,129.8804,127.0455,124.2106
2006-01-18,129.9513,127.117,124.2827
2006-01-19,130.0495,127.247,124.4445
2006-01-20,130.043,127.254,124.465
2006-01-23,130.0333,127.2735,124.5137
2006-01-24,130.0329,127.2665,124.5001
2006-01-25,130.0319,127.2615,124.4911
2006-01-26,130.0017,127.356,124.7103
2006-01-27,130.0813,127.4955,124.9097
2006-01-30,130.0446,127.658,125.2714
2006-01-31,129.7126,127.8075,125.9024
2006-02-01,129.7423,127.892,126.0417
2006-02-02,129.7558,127.872,125.9882
2006-02-03,129.8168,127.8165,125.8162
2006-02-06,129.7704,127.7245,125.6786
2006-02-07,129.766,127.56,125.354
2006-02-08,129.5982,127.446,125.2938
2006-02-09,129.3178,127.301,125.2842
2006-02-10,129.1058,127.193,125.2802
2006-02-13,128.8927,127.0795,125.2663
2006-02-14,128.8002,127.0505,125.3008
2006-02-15,128.864,127.071,125.278
2006-02-16,129.056,127.1135,125.171
2006-02-17,129.2572,127.2555,125.2538
2006-02-21,129.391,127.359,125.327
2006-02-22,129.6524,127.495,125.3376
2006-02-23,129.8429,127.616,125.3891
2006-02-24,130.0738,127.7185,125.3632
2006-02-27,130.2162,127.7645,125.3128
2006-02-28,130.1958,127.754,125.3122
2006-03-01,130.3846,127.8475,125.3104
2006-03-02,130.5087,127.896,125.2833
2006-03-03,130.5856,127.989,125.3924
2006-03-06,130.5582,128.084,125.6098
2006-03-07,130.5327,128.1525,125.7723
2006-03-08,130.3306,128.2905,126.2504
2006-03-09,130.2686,128.3285,126.3884
2006-03-10,130.1678,128.4375,126.7072
2006-03-13,130.0736,128.547,127.0204
2006-03-14,130.0803,128.7355,127.3907
2006-03-15,130.4168,128.886,127.3552
2006-03-16,130.7849,129.0275,127.2701
2006-03-17,130.9902,129.1005,127.2108
2006-03-20,131.1481,129.1805,127.2129
2006-03-21,131.1842,129.2355,127.2868
2006-03-22,131.3027,129.291,127.2793
2006-03-23,131.3825,129.3425,127.3025
2006-03-24,131.4573,129.3825,127.3077
2006-03-27,131.5037,129.4105,127.3173
2006-03-28,131.4849,129.46,127.4351
2006-03-29,131.5325,129.493,127.4535
2006-03-30,131.5577,129.515,127.4723
2006-03-31,131.5852,129.5685,127.5518
2006-04-03,131.5588,129.6465,127.7342
2006-04-04,131.5633,129.776,127.9887
2006-04-05,131.6322,129.9145,128.1968
2006-04-06,131.403,130.089,128.775
2006-04-07,131.2891,130.1365,128.9839
2006-04-10,131.1871,130.182,129.1769
2006-04-11,131.3141,130.105,128.8959
2006-04-12,131.292,130.011,128.73
2006-04-13,131.2057,129.895,128.5843
2006-04-17,131.1739,129.7945,128.4151
2006-04-18,131.2197,129.809,128.3983
2006-04-19,131.3678,129.877,128.3862
2006-04-20,131.4894,129.9145,128.3396
2006-04-21,131.6299,129.9665,128.3031
2006-04-24,131.7127,130.0015,128.2903
2006-04-25,131.7378,130.019,128.3002
2006-04-26,131.7637,130.078,128.3923
2006-04-27,131.8636,130.128,128.3924
2006-04-28,132.0345,130.2115,128.3885
2006-05-01,132.056,130.24,128.424
2006-05-02,132.1876,130.3225,128.4574
2006-05-03,132.218,130.339,128.46
2006-05-04,132.2664,130.3565,128.4466
2006-05-05,132.5613,130.439,128.3167
2006-05-08,132.8163,130.58,128.3437
2006-05-09,133.0924,130.724,128.3556
2006-05-10,133.2118,130.9195,128.6272
2006-05-11,133.1158,131.023,128.9302
2006-05-12,133.0352,131.0495,129.0638
2006-05-15,132.8898,131.094,129.2982
2006-05-16,132.9767,131.0245,129.0723
2006-05-17,133.4892,130.8195,128.1498
2006-05-18,133.9075,130.5735,127.2395
2006-05-19,134.0176,130.371,126.7244
2006-05-22,134.2074,130.132,126.0566
2006-05-23,134.4819,129.872,125.2621
2006-05-24,134.5347,129.6605,124.7863
2006-05-25,134.3964,129.4955,124.5946
2006-05-26,134.1776,129.341,124.5044
2006-05-30,134.1344,129.126,124.1176
2006-05-31,133.8762,128.9325,123.9888
2006-06-01,133.6862,128.8245,123.9628
2006-06-02,133.4288,128.7065,123.9842
2006-06-05,132.8641,128.4365,124.0089
2006-06-06,132.2512,128.159,124.0668
2006-06-07,131.4769,127.821,124.1651
2006-06-08,130.5287,127.481,124.4333
2006-06-09,129.8939,127.233,124.5721
2006-06-12,129.817,126.9705,124.124
2006-06-13,129.8243,126.623,123.4217
2006-06-14,129.5601,126.3325,123.1049
2006-06-15,129.5032,126.268,123.0328
2006-06-16,129.5013,126.19,122.8787
2006-06-19,129.4756,126.0185,122.5614
2006-06-20,129.4734,125.9165,122.3596
2006-06-21,129.4728,125.9085,122.3442
2006-06-22,129.4397,125.823,122.2063
2006-06-23,129.2121,125.6585,122.1049
2006-06-26,128.8238,125.489,122.1542
2006-06-27,128.7702,125.3795,121.9888
2006-06-28,128.4961,125.2415,121.9869
2006-06-29,128.1618,125.1685,122.1752
2006-06-30,127.6958,125.08,122.4642
2006-07-03,127.8499,125.114,122.3781
2006-07-05,127.8973,125.127,122.3567
2006-07-06,128.1406,125.206,122.2714
2006-07-07,128.2389,125.249,122.2591
2006-07-10,128.3473,125.292,122.2367
2006-07-11,128.5897,125.463,122.3363
2006-07-12,128.4709,125.638,122.8051
2006-07-13,128.428,125.663,122.898
2006-07-14,128.4799,125.561,122.6421
2006-07-17,128.549,125.4955,122.442
2006-07-18,128.5307,125.5105,122.4903
2006-07-19,128.5399,125.5905,122.6411
2006-07-20,128.539,125.5815,122.624
2006-07-21,128.5602,125.556,122.5518
2006-07-24,128.6161,125.6445,122.6729
2006-07-25,128.7151,125.728,122.7409
2006-07-26,128.7756,125.874,122.9724
2006-07-27,128.8474,125.972,123.0966
2006-07-28,128.9626,126.0075,123.0524
2006-07-31,129.0566,126.0385,123.0204
2006-08-01,128.9699,126.0095,123.0491
2006-08-02,129.1237,126.06,122.9963
2006-08-03,129.2886,126.109,122.9294
2006-08-04,129.4913,126.1885,122.8857
2006-08-07,129.6243,126.2435,122.8627
2006-08-08,129.6243,126.2435,122.8627
2006-08-09,129.6844,126.29,122.8956
2006-08-10,129.7132,126.4585,123.2038
2006-08-11,129.6003,126.633,123.6657
2006-08-14,129.3788,126.8215,124.2642
2006-08-15,129.3676,127.0545,124.7414
2006-08-16,129.7708,127.2595,124.7482
2006-08-17,130.0475,127.5195,124.9915
2006-08-18,130.18,127.8565,125.533
2006-08-21,130.4476,128.0525,125.6574
2006-08-22,130.6919,128.2255,125.759
2006-08-23,130.8375,128.372,125.9064
2006-08-24,130.9203,128.519,126.1176
2006-08-25,131.0617,128.6105,126.1592
2006-08-28,131.2867,128.7395,126.1922
2006-08-29,131.4748,128.9075,126.3401
2006-08-30,131.6826,129.0365,126.3903
2006-08-31,131.8661,129.1475,126.4288
2006-09-01,132.1616,129.3085,126.4553
2006-09-05,132.4523,129.4945,126.5366
2006-09-06,132.4761,129.6495,126.8228
2006-09-07,132.344,129.796,127.2479
2006-09-08,132.2387,129.9415,127.6442
2006-09-11,131.9788,130.1115,128.2441
2006-09-12,131.7454,130.3405,128.9355
2006-09-13,131.9223,130.52,129.1176
2006-09-14,132.1864,130.6419,129.0975
2006-09-15,132.3573,130.7384,129.1196
2006-09-18,132.5407,130.8109,129.0812
2006-09-19,132.6473,130.8949,129.1426
2006-09-20,132.8624,131.0145,129.1666
2006-09-21,132.9093,131.12,129.3307
2006-09-22,132.8726,131.211,129.5494
2006-09-25,132.9629,131.3445,129.7261
2006-09-26,133.3329,131.502,129.6711
2006-09-27,133.6809,131.66,129.6391
2006-09-28,133.9601,131.8115,129.6629
2006-09-29,134.1678,131.9585,129.7492
2006-10-02,134.2881,132.0415,129.7949
2006-10-03,134.4365,132.126,129.8155
2006-10-04,134.8331,132.3465,129.8599
2006-10-05,135.1247,132.61,130.0953
2006-10-06,135.3297,132.8465,130.3633
2006-10-09,135.4819,133.0805,130.6791
2006-10-10,135.7516,133.2595,130.7674
2006-10-11,135.9722,133.404,130.8358
2006-10-12,136.4012,133.6065,130.8118
2006-10-13,136.8197,133.84,130.8603
2006-10-16,137.2182,134.075,130.9318
2006-10-17,137.4247,134.305,131.1853
2006-10-18,137.6658,134.509,131.3522
2006-10-19,137.8199,134.756,131.6921
2006-10-20,137.8188,135.0245,132.2302
2006-10-23,138.0054,135.274,132.5426
2006-10-24,138.328,135.489,132.65
2006-10-25,138.6982,135.7195,132.7408
2006-10-26,139.0826,135.974,132.8654
2006-10-27,139.2036,136.1905,133.1774
2006-10-30,139.1555,136.427,133.6985
2006-10-31,139.0441,136.6485,134.2529
2006-11-01,139.0066,136.7455,134.4844
2006-11-02,138.9696,136.8255,134.6814
2006-11-03,138.8846,136.902,134.9194
2006-11-06,138.9122,137.0515,135.1908
2006-11-07,139.0078,137.2185,135.4292
2006-11-08,139.0639,137.4085,135.7531
2006-11-09,139.1062,137.5035,135.9008
2006-11-10,139.1647,137.584,136.0033
2006-11-13,139.2698,137.671,136.0722
2006-11-14,139.5329,137.8315,136.1301
2006-11-15,139.8541,138.003,136.1519
2006-11-16,140.2173,138.1815,136.1457
2006-11-17,140.5189,138.3605,136.2021
2006-11-20,140.8193,138.512,136.2047
2006-11-21,141.1144,138.65,136.1856
2006-11-22,141.428,138.7785,136.129
2006-11-24,141.5936,138.857,136.1204
2006-11-27,141.5927,138.8825,136.1723
2006-11-28,141.6084,138.943,136.2776
2006-11-29,141.7665,139.077,136.3875
2006-11-30,141.8174,139.2605,136.7036
2006-12-01,141.7505,139.4325,137.1145
2006-12-04,141.7106,139.67,137.6294
2006-12-05,141.984,139.861,137.738
2006-12-06,142.2172,140.0195,137.8218
2006-12-07,142.3214,140.132,137.9426
2006-12-08,142.3575,140.294,138.2305
2006-12-11,142.4119,140.4735,138.5351
2006-12-12,142.434,140.6305,138.827
2006-12-13,142.5609,140.743,138.9251
2006-12-14,142.7671,140.858,138.9489
2006-12-15,142.956,140.956,138.956
2006-12-18,143.0615,141.0325,139.0035
2006-12-19,143.1951,141.1185,139.0419
2006-12-20,143.3037,141.1935,139.0833
2006-12-21,143.3426,141.2285,139.1144
2006-12-22,143.3364,141.2485,139.1606
2006-12-26,143.044,141.4065,139.769
2006-12-27,142.8709,141.581,140.2911
2006-12-28,142.8787,141.668,140.4573
2006-12-29,142.8185,141.726,140.6335
2007-01-03,142.6507,141.7835,140.9163
2007-01-04,142.6418,141.8025,140.9632
2007-01-05,142.7359,141.7345,140.7331
2007-01-08,142.7337,141.705,140.6763
2007-01-09,142.7395,141.7005,140.6615
2007-01-10,142.7403,141.7065,140.6727
2007-01-11,142.7745,141.723,140.6715
2007-01-12,143.0411,141.799,140.5569
2007-01-16,143.195,141.8535,140.512
2007-01-17,143.3109,141.8885,140.4661
2007-01-18,143.3362,141.8985,140.4608
2007-01-19,143.4349,141.942,140.4491
2007-01-22,143.4505,141.95,140.4495
2007-01-23,143.5271,141.983,140.4389
2007-01-24,143.8538,142.0995,140.3452
2007-01-25,143.8168,142.175,140.5332
2007-01-26,143.8231,142.204,140.5849
2007-01-29,143.7951,142.181,140.5669
2007-01-30,143.8458,142.21,140.5742
2007-01-31,144.0605,142.313,140.5655
2007-02-01,144.4311,142.475,140.5189
2007-02-02,144.7973,142.632,140.4667
2007-02-05,144.9949,142.8475,140.7001
2007-02-06,145.2141,143.0325,140.8509
2007-02-07,145.4226,143.2395,141.0564
2007-02-08,145.5817,143.4135,141.2453
2007-02-09,145.6027,143.5025,141.4023
2007-02-12,145.6099,143.513,141.4161
2007-02-13,145.7358,143.598,141.4602
2007-02-14,146.0179,143.7275,141.4371
2007-02-15,146.2814,143.8905,141.4996
2007-02-16,146.5017,144.036,141.5703
2007-02-20,146.709,144.219,141.729
2007-02-21,146.8913,144.378,141.8647
2007-02-22,147.0602,144.474,141.8878
2007-02-23,147.0243,144.626,142.2277
2007-02-26,146.8989,144.7765,142.6541
2007-02-27,147.5681,144.649,141.7299
2007-02-28,147.8058,144.556,141.3062
2007-03-01,148.0819,144.394,140.7061
2007-03-02,148.5457,144.097,139.6483
2007-03-05,149.0379,143.724,138.4101
2007-03-06,149.0304,143.4665,137.9026
2007-03-07,148.9723,143.2,137.4277
2007-03-08,148.7663,142.9765,137.1867
2007-03-09,148.55,142.7645,136.979
2007-03-12,148.4255,142.617,136.8085
2007-03-13,148.4516,142.357,136.2624
2007-03-14,148.227,142.088,135.949
2007-03-15,147.8174,141.753,135.6886
2007-03-16,147.3098,141.3895,135.4692
2007-03-19,146.704,141.113,135.522
2007-03-20,145.9734,140.8595,135.7456
2007-03-21,145.4172,140.725,136.0328
2007-03-22,144.8161,140.5905,136.3649
2007-03-23,144.3616,140.495,136.6284
2007-03-26,143.8612,140.3965,136.9318
2007-03-27,144.1623,140.5645,136.9667
2007-03-28,144.2456,140.609,136.9724
2007-03-29,144.366,140.682,136.998
2007-03-30,144.4539,140.8485,137.2431
2007-04-02,144.3546,141.089,137.8234
2007-04-03,144.6755,141.2885,137.9015
2007-04-04,144.9675,141.503,138.0385
2007-04-05,145.3197,141.678,138.0363
2007-04-09,145.6679,141.861,138.0541
2007-04-10,146.007,142.042,138.077
2007-04-11,145.9767,142.3305,138.6843
2007-04-12,146.0966,142.5995,139.1024
2007-04-13,146.1721,142.92,139.6679
2007-04-16,146.3138,143.3285,140.3432
2007-04-17,146.7242,143.673,140.6218
2007-04-18,147.1565,143.988,140.8195
2007-04-19,147.633,144.185,140.737
2007-04-20,148.3716,144.457,140.5424
2007-04-23,148.8708,144.6905,140.5102
2007-04-24,149.3115,144.9365,140.5615
2007-04-25,149.9546,145.2675,140.5804
2007-04-26,150.436,145.659,140.882
2007-04-27,150.7829,146.037,141.2911
2007-04-30,150.8106,146.3515,141.8924
2007-05-01,150.8027,146.677,142.5513
2007-05-02,151.0357,146.9695,142.9033
2007-05-03,151.3505,147.2945,143.2385
2007-05-04,151.7233,147.6285,143.5337
2007-05-07,152.0181,147.954,143.8899
2007-05-08,152.1938,148.261,144.3282
2007-05-09,152.2292,148.618,145.0068
2007-05-10,152.0026,148.864,145.7254
2007-05-11,151.9389,149.141,146.3431
2007-05-14,151.9547,149.3325,146.7103
2007-05-15,151.9673,149.5065,147.0457
2007-05-16,152.1197,149.723,147.3263
2007-05-17,152.1249,149.9265,147.7281
2007-05-18,152.5312,150.1265,147.7218
2007-05-21,152.778,150.3505,147.923
2007-05-22,152.9254,150.5655,148.2056
2007-05-23,153.1525,150.7135,148.2745
2007-05-24,153.177,150.784,148.391
2007-05-25,153.2435,150.892,148.5405
2007-05-29,153.1831,151.0895,148.9959
2007-05-30,153.3607,151.33,149.2993
2007-05-31,153.5517,151.519,149.4863
2007-06-01,153.9486,151.7055,149.4624
2007-06-04,154.3045,151.8645,149.4245
2007-06-05,154.4915,151.9915,149.4915
2007-06-06,154.4821,152.046,149.6099
2007-06-07,154.6763,151.943,149.2097
2007-06-08,154.5647,152.016,149.4673
2007-06-11,154.5538,152.038,149.5222
2007-06-12,154.6411,151.994,149.3469
2007-06-13,154.6264,152.06,149.4936
2007-06-14,154.703,152.123,149.543
2007-06-15,154.7939,152.2115,149.6291
2007-06-18,154.8186,152.225,149.6314
2007-06-19,154.8921,152.2615,149.6309
2007-06-20,154.878,152.248,149.618
2007-06-21,154.8559,152.225,149.5941
2007-06-22,154.8844,152.1995,149.5146
2007-06-25,154.9779,152.1065,149.2351
2007-06-26,155.2254,151.909,148.5926
2007-06-27,155.0513,151.755,148.4587
2007-06-28,154.8741,151.608,148.3419
2007-06-29,154.5222,151.4255,148.3288
2007-07-02,154.1617,151.31,148.4583
2007-07-03,153.9692,151.2525,148.5358
2007-07-05,154.0049,151.2695,148.5341
2007-07-06,154.1047,151.4635,148.8223
2007-07-09,154.277,151.5615,148.846
2007-07-10,154.2703,151.5425,148.8147
2007-07-11,154.2498,151.6595,149.0692
2007-07-12,154.6354,151.7845,148.9336
2007-07-13,155.0043,151.884,148.7637
2007-07-16,155.3126,151.972,148.6314
2007-07-17,155.6006,152.065,148.5294
2007-07-18,155.7791,152.125,148.4709
2007-07-19,156.1442,152.271,148.3978
2007-07-20,156.2539,152.347,148.4401
2007-07-23,156.3945,152.518,148.6415
2007-07-24,156.3141,152.5915,148.8689
2007-07-25,155.9574,152.7575,149.5576
2007-07-26,156.3209,152.6385,148.9561
2007-07-27,157.2328,152.375,147.5172
2007-07-30,157.4892,152.2225,146.9558
2007-07-31,157.9014,151.919,145.9366
2007-08-01,158.0601,151.6235,145.1869
2007-08-02,158.0575,151.3945,144.7315
2007-08-03,158.3237,150.9355,143.5473
2007-08-06,158.1946,150.596,142.9974
2007-08-07,158.1336,150.4385,142.7434
2007-08-08,157.9961,150.3305,142.6649
2007-08-09,157.5965,149.8805,142.1645
2007-08-10,157.0492,149.3735,141.6978
2007-08-13,156.3416,148.8935,141.4454
2007-08-14,155.6658,148.3065,140.9472
2007-08-15,155.0726,147.635,140.1974
2007-08-16,153.9656,146.9865,140.0074
2007-08-17,152.9099,146.547,140.1841
2007-08-20,151.4955,146.0805,140.6655
2007-08-21,150.6336,145.762,140.8904
2007-08-22,149.6134,145.514,141.4146
2007-08-23,149.4049,145.439,141.4731
2007-08-24,149.7563,145.6,141.4437
2007-08-27,149.7021,145.5785,141.4549
2007-08-28,149.6798,145.4785,141.2772
2007-08-29,149.6905,145.484,141.2775
2007-08-30,149.5185,145.4115,141.3045
2007-08-31,149.7426,145.601,141.4594
2007-09-04,150.151,145.7445,141.338
2007-09-05,150.1539,145.7455,141.3371
2007-09-06,149.8084,145.6605,141.5126
2007-09-07,149.8441,145.6945,141.5449
2007-09-10,149.8735,145.7485,141.6235
2007-09-11,150.0469,145.8615,141.6761
2007-09-12,150.1618,146.1045,142.0472
2007-09-13,150.0033,146.498,142.9927
2007-09-14,149.8563,146.838,143.8197
2007-09-17,149.9071,147.0075,144.1079
2007-09-18,150.9512,147.3985,143.8458
2007-09-19,152.039,147.82,143.601
2007-09-20,152.7045,148.1015,143.4985
2007-09-21,153.2096,148.374,143.5384
2007-09-24,153.5887,148.542,143.4953
2007-09-25,153.9009,148.764,143.6271
2007-09-26,153.9759,149.1875,144.3991
2007-09-27,154.4287,149.515,144.6013
2007-09-28,154.6682,149.8365,145.0049
2007-10-01,155.2582,150.172,145.0858
2007-10-02,155.7564,150.4225,145.0886
2007-10-03,156.1035,150.722,145.3405
2007-10-04,156.4428,151.0165,145.5902
2007-10-05,156.8222,151.5055,146.1888
2007-10-08,156.7994,151.967,147.1346
2007-10-09,157.1714,152.4165,147.6616
2007-10-10,157.3805,152.834,148.2875
2007-10-11,157.4691,153.162,148.8549
2007-10-12,157.5799,153.5335,149.4871
2007-10-15,157.1081,153.879,150.6499
2007-10-16,157.1087,153.945,150.7813
2007-10-17,157.144,153.9895,150.835
2007-10-18,157.1202,154.06,150.9998
2007-10-19,157.4511,153.945,150.4389
2007-10-22,157.5728,153.8875,150.2022
2007-10-23,157.5443,153.906,150.2677
2007-10-24,157.5881,153.8705,150.1529
2007-10-25,157.6169,153.808,149.9991
2007-10-26,157.6286,153.86,150.0914
2007-10-29,157.6169,153.8515,150.0861
2007-10-30,157.5791,153.8,150.0209
2007-10-31,157.6406,153.8435,150.0464
2007-11-01,157.6822,153.694,149.7058
2007-11-02,157.462,153.4615,149.461
2007-11-05,157.4081,153.213,149.0179
2007-11-06,156.9334,152.9925,149.0516
2007-11-07,156.8106,152.577,148.3434
2007-11-08,156.7905,152.1615,147.5325
2007-11-09,156.7557,151.602,146.4483
2007-11-12,156.9902,151.0365,145.0828
2007-11-13,156.6983,150.7515,144.8047
2007-11-14,156.2862,150.4225,144.5588
2007-11-15,156.0442,150.015,143.9858
2007-11-16,156.1255,149.821,143.5165
2007-11-19,156.3034,149.482,142.6606
2007-11-20,156.1741,149.126,142.0779
2007-11-21,156.2973,148.636,140.9747
2007-11-23,156.0035,148.2505,140.4975
2007-11-26,155.5792,147.617,139.6548
2007-11-27,154.6987,147.039,139.3793
2007-11-28,153.8888,146.7425,139.5962
2007-11-29,152.537,146.369,140.201
2007-11-30,152.1406,146.2505,140.3604
2007-12-03,151.5589,146.0745,140.5901
2007-12-04,151.0666,145.89,140.7134
2007-12-05,150.2831,145.727,141.1709
2007-12-06,150.8933,145.8785,140.8637
2007-12-07,151.5197,146.066,140.6123
2007-12-10,152.4399,146.413,140.3861
2007-12-11,152.5499,146.6235,140.6971
2007-12-12,152.7038,146.688,140.6722
2007-12-13,152.8487,146.7575,140.6663
2007-12-14,152.9064,146.839,140.7716
2007-12-17,152.9033,146.803,140.7027
2007-12-18,152.8662,146.909,140.9518
2007-12-19,152.8578,146.971,141.0842
2007-12-20,152.5935,147.227,141.8605
2007-12-21,152.612,147.427,142.242
2007-12-24,152.1373,147.841,143.5447
2007-12-26,151.7953,148.19,144.5847
2007-12-27,151.7982,148.217,144.6358
2007-12-28,151.7976,148.223,144.6484
2007-12-31,151.7734,148.1005,144.4276
2008-01-02,151.886,147.963,144.04
2008-01-03,151.9842,147.888,143.7918
2008-01-04,152.4829,147.513,142.5431
2008-01-07,152.4474,147.0255,141.6036
2008-01-08,152.5989,146.4255,140.2521
2008-01-09,151.9783,145.84,139.7017
2008-01-10,151.8749,145.509,139.1431
2008-01-11,151.5623,145.048,138.5337
2008-01-14,151.0973,144.659,138.2207
2008-01-15,151.1229,144.209,137.2951
2008-01-16,151.3842,143.8045,136.2248
2008-01-17,151.9322,143.182,134.4318
2008-01-18,152.3874,142.491,132.5946
2008-01-22,152.6118,141.687,130.7622
2008-01-23,151.9856,140.9735,129.9614
2008-01-24,150.8805,140.2615,129.6425
2008-01-25,149.5954,139.436,129.2766
2008-01-28,148.3868,138.8145,129.2422
2008-01-29,147.0551,138.245,129.4349
2008-01-30,145.7965,137.68,129.5635
2008-01-31,144.7056,137.302,129.8984
2008-02-01,143.6824,137.038,130.3936
2008-02-04,143.2273,136.8635,130.4997
2008-02-05,142.6546,136.5105,130.3664
2008-02-06,142.4344,136.2175,130.0006
